arch,run_idx,seed,hazard_cost,flag_id,flag_type,flag_set_step
e_1,532,0,0,,532,,,
v1_13,1.0,500000,16,62462540,mastery,att_free_1,mastery:att_free_1,531,3,0,71910,71910,,,
v1_13,1.0,500000,16,62462540,mastery,att_yellow,mastery:att_yellow,535,9,0,39488,39488,,,
v1_13,1.0,500000,16,62462540,mastery,att_free_0,mastery:att_free_0,548,0,0,,548,,,
v1_13,1.0,500000,16,62462540,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,553,0,0,,553,,,
v1_13,1.0,500000,16,62462540,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,557,0,0,,557,,,
v1_13,1.0,500000,16,62462540,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,563,3,0,566,566,,,
v1_13,1.0,500000,16,62462540,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,591,28,0,488615,488615,,,
v1_13,1.0,500000,16,62462540,mastery,att_free_2,mastery:att_free_2,21589,30,0,21619,21619,,,
v1_13,1.0,500000,17,1829339557,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13,1.0,500000,17,1829339557,mastery,att_yellow,mastery:att_yellow,535,3369,0,310161,310161,,,
v1_13,1.0,500000,17,1829339557,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,559,35,0,451865,451865,,,
v1_13,1.0,500000,17,1829339557,mastery,att_free_2,mastery:att_free_2,15412,21,0,15433,15433,,,
v1_13,1.0,500000,17,1829339557,mastery,att_green,mastery:att_green,15440,7,0,15447,15447,,,
v1_13,1.0,500000,17,1829339557,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,15468,0,0,,15468,,,
v1_13,1.0,500000,17,1829339557,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,15473,0,0,,15473,,,
v1_13,1.0,500000,17,1829339557,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,15479,10,0,15489,15489,,,
v1_13,1.0,500000,17,1829339557,knowledge_banking,haz_green,knowledge_banking:haz_green,15562,0,0,,15562,,,
v1_13,1.0,500000,17,1829339557,mastery,att_free_0,mastery:att_free_0,297234,2,0,297236,297236,,,
v1_13,1.0,500000,18,1349394039,mastery,att_free_1,mastery:att_free_1,530,1,0,306698,306698,,,
v1_13,1.0,500000,18,1349394039,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,534,0,0,,534,,,
v1_13,1.0,500000,18,1349394039,mastery,att_free_3,mastery:att_free_3,538,10,0,548,548,,,
v1_13,1.0,500000,18,1349394039,mastery,att_green,mastery:att_green,567,0,0,,567,,,
v1_13,1.0,500000,18,1349394039,threat,haz_blue,threat:haz_blue,10516,1,0,299999,299999,,,
v1_13,1.0,500000,18,1349394039,mastery,att_yellow,mastery:att_yellow,22995,11,0,23006,23006,,,
v1_13,1.0,500000,18,1349394039,mastery,att_free_0,mastery:att_free_0,23015,0,0,,23015,,,
v1_13,1.0,500000,18,1349394039,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,23021,0,0,,23021,,,
v1_13,1.0,500000,18,1349394039,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,23028,19,0,23048,23048,,,
v1_13,1.0,500000,18,1349394039,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,23029,0,0,,23029,,,
v1_13,1.0,500000,18,1349394039,knowledge_banking,haz_green,knowledge_banking:haz_green,23065,7,0,23074,23074,,,
v1_13,1.0,500000,19,968787408,mastery,att_free_1,mastery:att_free_1,530,1,0,390685,390685,,,
v1_13,1.0,500000,19,968787408,mastery,att_yellow,mastery:att_yellow,535,3,0,412127,412127,,,
v1_13,1.0,500000,19,968787408,mastery,att_free_0,mastery:att_free_0,542,0,0,,542,,,
v1_13,1.0,500000,19,968787408,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,550,0,0,,550,,,
v1_13,1.0,500000,19,968787408,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,558,2,0,563,563,,,
v1_13,1.0,500000,19,968787408,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,560,1,0,562,562,,,
v1_13,1.0,500000,19,968787408,mastery,att_green,mastery:att_green,582,70,0,328519,328519,,,
v1_13,1.0,500000,19,968787408,mastery,att_free_2,mastery:att_free_2,591,4,0,595,595,,,
v1_13,1.0,500000,19,968787408,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,20323,30,0,495265,495265,,,
v1_13,1.0,500000,19,968787408,knowledge_banking,haz_green,knowledge_banking:haz_green,21515,1,0,437840,437840,,,
v1_13,2.0,500000,20,271697600,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13,2.0,500000,20,271697600,mastery,att_yellow,mastery:att_yellow,536,0,0,,536,,,
v1_13,2.0,500000,20,271697600,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,1592,2,0,26327,26327,,,
v1_13,2.0,500000,20,271697600,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,1597,0,0,,1597,,,
v1_13,2.0,500000,20,271697600,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,1600,3,0,1603,1603,,,
v1_13,2.0,500000,20,271697600,mastery,att_green,mastery:att_green,1630,120,0,16091,16091,,,
v1_13,2.0,500000,20,271697600,mastery,att_free_2,mastery:att_free_2,1687,7,0,1694,1694,,,
v1_13,2.0,500000,20,271697600,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,16626,18,0,470622,470622,,,
v1_13,2.0,500000,20,271697600,mastery,att_free_3,mastery:att_free_3,16630,0,0,,16630,,,
v1_13,2.0,500000,20,271697600,knowledge_banking,haz_green,knowledge_banking:haz_green,16635,7,0,16642,16642,,,
v1_13,2.0,500000,21,1939235730,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13,2.0,500000,21,1939235730,mastery,att_yellow,mastery:att_yellow,534,10,0,544,544,,,
v1_13,2.0,500000,21,1939235730,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,1479,1,0,120100,120100,,,
v1_13,2.0,500000,21,1939235730,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,1484,2,0,1488,1488,,,
v1_13,2.0,500000,21,1939235730,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,1486,0,0,,1486,,,
v1_13,2.0,500000,21,1939235730,mastery,att_green,mastery:att_green,1965,1,0,1966,1966,,,
v1_13,2.0,500000,21,1939235730,mastery,att_free_2,mastery:att_free_2,1979,2,0,1981,1981,,,
v1_13,2.0,500000,21,1939235730,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,1990,0,0,,1990,,,
v1_13,2.0,500000,21,1939235730,mastery,att_free_3,mastery:att_free_3,1995,0,0,,1995,,,
v1_13,2.0,500000,21,1939235730,knowledge_banking,haz_green,knowledge_banking:haz_green,2000,10,0,2015,2015,,,
v1_13,2.0,500000,22,1558629099,mastery,att_free_1,mastery:att_free_1,532,1,0,400521,400521,,,
v1_13,2.0,500000,22,1558629099,mastery,att_yellow,mastery:att_yellow,537,6,0,543,543,,,
v1_13,2.0,500000,22,1558629099,mastery,att_free_0,mastery:att_free_0,552,0,0,,552,,,
v1_13,2.0,500000,22,1558629099,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,557,0,0,,557,,,
v1_13,2.0,500000,22,1558629099,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,563,4,0,571,571,,,
v1_13,2.0,500000,22,1558629099,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,564,3,0,570,570,,,
v1_13,2.0,500000,22,1558629099,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,605,0,0,,605,,,
v1_13,2.0,500000,22,1558629099,mastery,att_free_3,mastery:att_free_3,609,53,0,662,662,,,
v1_13,2.0,500000,22,1558629099,mastery,att_green,mastery:att_green,8339,3,0,8342,8342,,,
v1_13,2.0,500000,22,1558629099,threat,haz_blue,threat:haz_blue,26620,2,0,342346,342346,,,
v1_13,2.0,500000,22,1558629099,threat,haz_unaff_2,threat:haz_unaff_2,342346,0,0,,342346,,,
v1_13,2.0,500000,23,1178022468,mastery,att_free_1,mastery:att_free_1,531,0,0,,531,,,
v1_13,2.0,500000,23,1178022468,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,535,34,0,499442,499442,,,
v1_13,2.0,500000,23,1178022468,mastery,att_free_2,mastery:att_free_2,99032,5,0,99037,99037,,,
v1_13,2.0,500000,24,698076950,mastery,att_free_1,mastery:att_free_1,530,0,0,,530,,,
v1_13,2.0,500000,24,698076950,mastery,att_yellow,mastery:att_yellow,534,5,0,539,539,,,
v1_13,2.0,500000,24,698076950,knowledge_banking,haz_yellow,knowledge_banking:haz_yellow,737,0,0,,737,,,
v1_13,2.0,500000,24,698076950,mastery,att_free_2,mastery:att_free_2,7313,22,0,7335,7335,,,
v1_13,2.0,500000,24,698076950,knowledge_banking,haz_unaff_2,knowledge_banking:haz_unaff_2,7341,0,0,,7341,,,
v1_13,2.0,500000,24,698076950,mastery,att_free_3,mastery:att_free_3,7347,50,0,7397,7397,,,
v1_13,2.0,500000,24,698076950,knowledge_banking,haz_unaff_0,knowledge_banking:haz_unaff_0,7546,0,0,,7546,,,
v1_13,2.0,500000,24,698076950,knowledge_banking,haz_unaff_1,knowledge_banking:haz_unaff_1,7549,1,0,7550,7550,,,
v1_13,2.0,500000,25,317470319,mastery,att_free_1,mastery:att_free_1,530,5,0,253404,253404,,,
