arch,hazard_cost,num_steps,run_idx,seed,phase_1_end,phase_2_end,frame_attempts_p1,frame_attempts_p2,frame_attempts_p3,hazard_entries_p1,hazard_entries_p2,hazard_entries_p3,total_cost,mastered_pairs,top_attractor,top_attractor_pref,phase_3_clean,full_run_clean,hazards_flagged,time_to_first_flag,time_to_second_flag,time_to_final_flag,first_entry_conversions,cost_on_sig_matched,actions_gated_p2,actions_gated_p3,attractors_mastered,time_to_first_mastery,time_to_final_mastery,first_banked,mastery_sequence,post_mastery_visits_total,p3_visits_to_mastered,p3_visits_to_unmastered,end_state_cell,activation_step,end_state_found_step,end_state_visits,end_state_banked,post_activation_window,discovery_time,hazards_transitioned,hazards_banked_as_knowledge,time_to_first_transition,time_to_final_transition,transition_order_sequence,knowledge_banked_sequence,hazard_thresholds,competency_unlock_steps,knowledge_banked_steps,knowledge_entries_per_cell,pre_transition_entries_per_cell,snapshot_count,prov_threat_count,prov_threat_mean_set_step,prov_threat_mean_confirming,prov_threat_mean_disconfirming,prov_mastery_count,prov_mastery_mean_set_step,prov_mastery_mean_confirming,prov_mastery_mean_disconfirming,prov_knowledge_banking_count,prov_knowledge_banking_mean_set_step,prov_knowledge_banking_mean_confirming,prov_knowledge_banking_mean_disconfirming,prov_end_state_activation_count,prov_end_state_activation_mean_set_step,prov_end_state_activation_mean_confirming,prov_end_state_activation_mean_disconfirming,prov_end_state_banking_count,prov_end_state_banking_mean_set_step,prov_end_state_banking_mean_confirming,prov_end_state_banking_mean_disconfirming,prov_crossref_complete,prov_crossref_pending,prov_formation_narrative,prov_total_records,schema_cell_types_count,schema_actions_count,schema_phases_count,schema_flag_types_count,schema_complete,green_cell_registered,green_cell_first_perception_step,yellow_cell_registered,yellow_cell_first_perception_step,green_attractor_mastered,green_attractor_mastery_step,yellow_attractor_mastered,yellow_attractor_mastery_step,green_knowledge_banked,green_knowledge_banked_step,yellow_knowledge_banked,yellow_knowledge_banked_step,green_crossref_complete,yellow_crossref_complete,family_traversal_narrative,tier_structure_similarity,form_progression_parallelism,traversal_sequence_distance,green_traversal_complete,yellow_traversal_complete,both_complete,green_first,traversal_interleaving,cross_family_comparison_complete
v1_4,0.1,320000,6,1915669724,335,192000,0,0,0,0,3,0,0.30000000000000004,753,"(3, 3)",0.0,True,False,1,2120,,2120,0,0.0,35630,10262,6,582,14198,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(16, 3)|(15, 16)",6637,22,0,"(15, 2)",17138,17986,703,True,302862,848,5,5,582,12640,"(6, 8)|(14, 14)|(5, 9)|(14, 13)|(5, 8)","(5, 9)|(6, 8)|(14, 14)|(14, 13)|(5, 8)","(5, 8):4|(5, 9):2|(6, 8):1|(14, 13):3|(14, 14):5","(5, 8):12640|(5, 9):1042|(6, 8):582|(14, 13):10717|(14, 14):582","(5, 8):17138|(5, 9):1085|(6, 8):1115|(14, 13):14430|(14, 14):14429","(5, 8):1209|(5, 9):1457|(6, 8):1496|(14, 13):637|(14, 14):840","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",57,1,2120.0,0.0,1.0,6,8335.666666666666,1106.1666666666667,0.0,5,9639.4,1124.8,0.0,1,17138.0,302861.0,0.0,1,17986.0,702.0,0.0,1,0,"582:mastery:(4, 15)|1042:mastery:(9, 10)|1085:knowledge_banking:(5, 9)|1115:knowledge_banking:(6, 8)|2120:threat:(5, 8)|10717:mastery:(11, 5)|10835:mastery:(3, 3)|12640:mastery:(16, 3)|14198:mastery:(15, 16)|14429:knowledge_banking:(14, 14)|14430:knowledge_banking:(14, 13)|17138:end_state_activation|17138:knowledge_banking:(5, 8)|17986:end_state_banking:(15, 2)",14,7,4,3,4,True,True,215,True,84,True,582,True,12640,True,14429,True,17138,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|582:attractor_mastered:GREEN|12640:attractor_mastered:YELLOW|14429:knowledge_banked:GREEN|17138:knowledge_banked:YELLOW,0.0,1.0,0.704656,True,True,True,True,interleaved,True
v1_4,0.1,320000,7,1535063093,335,192000,0,0,0,0,0,0,0.0,755,"(3, 3)",0.0,True,True,0,,,,0,0.0,26509,77,6,344,105815,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(16, 3)|(11, 5)|(3, 3)",6426,81,0,"(9, 4)",105815,107350,641,True,214185,1535,5,5,344,7540,"(14, 14)|(5, 9)|(6, 8)|(5, 8)|(14, 13)","(14, 14)|(5, 9)|(5, 8)|(6, 8)|(14, 13)","(5, 8):1|(5, 9):2|(6, 8):3|(14, 13):4|(14, 14):5","(5, 8):7540|(5, 9):670|(6, 8):4176|(14, 13):7540|(14, 14):344","(5, 8):8474|(5, 9):4403|(6, 8):8475|(14, 13):10242|(14, 14):2029","(5, 8):1441|(5, 9):986|(6, 8):3736|(14, 13):1530|(14, 14):1201","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,21048.666666666668,1071.0,0.0,5,6724.6,1775.8,0.0,1,105815.0,214184.0,0.0,1,107350.0,640.0,0.0,0,0,"344:mastery:(4, 15)|670:mastery:(15, 16)|2029:knowledge_banking:(14, 14)|4176:mastery:(9, 10)|4403:knowledge_banking:(5, 9)|7540:mastery:(16, 3)|7747:mastery:(11, 5)|8474:knowledge_banking:(5, 8)|8475:knowledge_banking:(6, 8)|10242:knowledge_banking:(14, 13)|105815:end_state_activation|105815:mastery:(3, 3)|107350:end_state_banking:(9, 4)",13,7,4,3,4,True,True,215,True,84,True,344,True,7540,True,2029,True,8474,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|344:attractor_mastered:GREEN|2029:knowledge_banked:GREEN|7540:attractor_mastered:YELLOW|8474:knowledge_banked:YELLOW,0.0,1.0,0.704304,True,True,True,True,interleaved,True
v1_4,0.1,320000,8,1154456462,335,192000,0,0,0,0,1,0,0.1,742,"(3, 3)",0.0,True,True,0,,,,0,0.0,32070,1117,6,408,37187,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(15, 16)|(3, 3)",5494,299,0,"(9, 13)",37187,39369,30,True,282813,2182,5,5,408,3878,"(14, 14)|(14, 13)|(6, 8)|(5, 8)|(5, 9)","(14, 13)|(14, 14)|(6, 8)|(5, 8)|(5, 9)","(5, 8):1|(5, 9):4|(6, 8):3|(14, 13):2|(14, 14):5","(5, 8):3878|(5, 9):3878|(6, 8):773|(14, 13):494|(14, 14):408","(5, 8):5378|(5, 9):5381|(6, 8):1123|(14, 13):980|(14, 14):981","(5, 8):1327|(5, 9):1191|(6, 8):1549|(14, 13):1074|(14, 14):1209","(5, 8):0|(5, 9):0|(6, 8):1|(14, 13):0|(14, 14):0",54,0,,,,6,10024.333333333334,915.6666666666666,0.0,5,2768.6,1267.0,0.0,1,37187.0,282812.0,0.0,1,39369.0,29.0,0.0,0,0,"408:mastery:(4, 15)|494:mastery:(9, 10)|773:mastery:(11, 5)|980:knowledge_banking:(14, 13)|981:knowledge_banking:(14, 14)|1123:knowledge_banking:(6, 8)|3878:mastery:(16, 3)|5378:knowledge_banking:(5, 8)|5381:knowledge_banking:(5, 9)|17406:mastery:(15, 16)|37187:end_state_activation|37187:mastery:(3, 3)|39369:end_state_banking:(9, 13)",13,7,4,3,4,True,True,215,True,84,True,408,True,3878,True,981,True,5378,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|408:attractor_mastered:GREEN|981:knowledge_banked:GREEN|3878:attractor_mastered:YELLOW|5378:knowledge_banked:YELLOW,0.0,1.0,0.702499,True,True,True,True,interleaved,True
v1_4,0.1,320000,9,674510944,335,192000,0,0,0,0,2,0,0.2,769,"(3, 3)",0.0,True,True,0,,,,0,0.0,36089,62473,6,1080,6482,"(15, 16)","(15, 16)|(9, 10)|(11, 5)|(16, 3)|(3, 3)|(4, 15)",5697,51,0,"(13, 13)",23565,33049,421,True,296435,9484,5,5,1080,6482,"(5, 9)|(6, 8)|(5, 8)|(14, 13)|(14, 14)","(14, 14)|(14, 13)|(5, 8)|(6, 8)|(5, 9)","(5, 8):5|(5, 9):1|(6, 8):2|(14, 13):4|(14, 14):3","(5, 8):4648|(5, 9):1080|(6, 8):1834|(14, 13):4648|(14, 14):6482","(5, 8):23560|(5, 9):23565|(6, 8):23561|(14, 13):10778|(14, 14):10777","(5, 8):1134|(5, 9):409|(6, 8):921|(14, 13):1909|(14, 14):1580","(5, 8):1|(5, 9):0|(6, 8):1|(14, 13):0|(14, 14):0",54,0,,,,6,3736.6666666666665,949.5,0.0,5,18448.2,1187.6,0.0,1,23565.0,296434.0,0.0,1,33049.0,420.0,0.0,0,0,"1080:mastery:(15, 16)|1834:mastery:(9, 10)|2279:mastery:(11, 5)|4648:mastery:(16, 3)|6097:mastery:(3, 3)|6482:mastery:(4, 15)|10777:knowledge_banking:(14, 14)|10778:knowledge_banking:(14, 13)|23560:knowledge_banking:(5, 8)|23561:knowledge_banking:(6, 8)|23565:end_state_activation|23565:knowledge_banking:(5, 9)|33049:end_state_banking:(13, 13)",13,7,4,3,4,True,True,215,True,84,True,6482,True,4648,True,10777,True,23560,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|4648:attractor_mastered:YELLOW|6482:attractor_mastered:GREEN|10777:knowledge_banked:GREEN|23560:knowledge_banked:YELLOW,0.0,1.0,0.704609,True,True,True,False,interleaved,True
v1_4,0.5,320000,0,749409430,335,192000,0,0,0,0,5,0,2.5,769,"(3, 3)",0.0,True,False,1,3365,,3365,0,0.0,32525,469,6,378,6414,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(11, 5)|(16, 3)|(15, 16)",5617,174,0,"(8, 16)",6788,6927,264,True,313212,139,5,5,378,5522,"(14, 14)|(6, 8)|(14, 13)|(5, 8)|(5, 9)","(6, 8)|(5, 8)|(5, 9)|(14, 14)|(14, 13)","(5, 8):4|(5, 9):5|(6, 8):2|(14, 13):3|(14, 14):1","(5, 8):5522|(5, 9):5522|(6, 8):3320|(14, 13):4851|(14, 14):378","(5, 8):5692|(5, 9):5693|(6, 8):3337|(14, 13):6788|(14, 14):6787","(5, 8):2548|(5, 9):1660|(6, 8):1079|(14, 13):1071|(14, 14):1331","(5, 8):1|(5, 9):3|(6, 8):1|(14, 13):0|(14, 14):0",57,1,3365.0,0.0,1.0,6,4286.0,936.1666666666666,0.0,5,5659.4,1534.8,0.0,1,6788.0,313211.0,0.0,1,6927.0,263.0,0.0,1,0,"378:mastery:(4, 15)|3320:mastery:(9, 10)|3337:knowledge_banking:(6, 8)|3365:threat:(5, 9)|4851:mastery:(3, 3)|5231:mastery:(11, 5)|5522:mastery:(16, 3)|5692:knowledge_banking:(5, 8)|5693:knowledge_banking:(5, 9)|6414:mastery:(15, 16)|6787:knowledge_banking:(14, 14)|6788:end_state_activation|6788:knowledge_banking:(14, 13)|6927:end_state_banking:(8, 16)",14,7,4,3,4,True,True,215,True,84,True,378,True,5522,True,6787,True,5692,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|378:attractor_mastered:GREEN|5522:attractor_mastered:YELLOW|5692:knowledge_banked:YELLOW|6787:knowledge_banked:GREEN,0.0,1.0,0.701991,True,True,True,True,interleaved,True
v1_4,0.5,320000,1,269463912,335,192000,0,0,0,0,4,0,2.0,779,"(3, 3)",0.0,True,False,2,2266,6882,6882,1,1.0,32933,9578,6,476,88915,"(4, 15)","(4, 15)|(15, 16)|(11, 5)|(16, 3)|(9, 10)|(3, 3)",6609,33,0,"(12, 10)",88915,95121,1025,True,231085,6206,5,5,476,28582,"(5, 9)|(14, 14)|(6, 8)|(5, 8)|(14, 13)","(5, 9)|(14, 14)|(14, 13)|(6, 8)|(5, 8)","(5, 8):3|(5, 9):1|(6, 8):2|(14, 13):5|(14, 14):4","(5, 8):9424|(5, 9):476|(6, 8):4084|(14, 13):28582|(14, 14):476","(5, 8):36166|(5, 9):2229|(6, 8):36163|(14, 13):29390|(14, 14):6805","(5, 8):874|(5, 9):483|(6, 8):558|(14, 13):1484|(14, 14):1058","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):1|(14, 14):0",60,2,4574.0,0.5,1.0,6,23171.333333333332,1101.5,0.0,5,22150.6,888.4,0.0,1,88915.0,231084.0,0.0,1,95121.0,1024.0,0.0,2,0,"476:mastery:(4, 15)|2229:knowledge_banking:(5, 9)|2266:threat:(5, 8)|4084:mastery:(15, 16)|6805:knowledge_banking:(14, 14)|6882:threat:(14, 13)|7547:mastery:(11, 5)|9424:mastery:(16, 3)|28582:mastery:(9, 10)|29390:knowledge_banking:(14, 13)|36163:knowledge_banking:(6, 8)|36166:knowledge_banking:(5, 8)|88915:end_state_activation|88915:mastery:(3, 3)|95121:end_state_banking:(12, 10)",15,7,4,3,4,True,True,215,True,84,True,476,True,9424,True,6805,True,36166,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|476:attractor_mastered:GREEN|6805:knowledge_banked:GREEN|9424:attractor_mastered:YELLOW|36166:knowledge_banked:YELLOW,0.0,1.0,0.712012,True,True,True,True,interleaved,True
v1_4,0.5,320000,2,2036340929,335,192000,0,0,0,0,10,0,5.0,787,"(3, 3)",0.0,True,False,3,4213,5454,5455,2,2.0,29536,6402,6,394,7115,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(11, 5)|(16, 3)|(3, 3)",6257,1,0,"(15, 15)",7115,18727,279,True,312885,11612,5,5,394,6072,"(14, 14)|(6, 8)|(14, 13)|(5, 8)|(5, 9)","(14, 14)|(6, 8)|(14, 13)|(5, 8)|(5, 9)","(5, 8):1|(5, 9):5|(6, 8):3|(14, 13):4|(14, 14):2","(5, 8):6072|(5, 9):6072|(6, 8):4492|(14, 13):5149|(14, 14):394","(5, 8):7052|(5, 9):7069|(6, 8):5459|(14, 13):5672|(14, 14):2385","(5, 8):1107|(5, 9):1383|(6, 8):1108|(14, 13):1179|(14, 14):827","(5, 8):3|(5, 9):3|(6, 8):3|(14, 13):1|(14, 14):0",63,3,5040.666666666667,1.0,1.0,6,4006.3333333333335,1042.8333333333333,0.0,5,5527.4,1117.8,0.0,1,7115.0,312884.0,0.0,1,18727.0,278.0,0.0,3,0,"394:mastery:(4, 15)|816:mastery:(9, 10)|2385:knowledge_banking:(14, 14)|4213:threat:(6, 8)|4492:mastery:(15, 16)|5149:mastery:(11, 5)|5454:threat:(5, 8)|5455:threat:(5, 9)|5459:knowledge_banking:(6, 8)|5672:knowledge_banking:(14, 13)|6072:mastery:(16, 3)|7052:knowledge_banking:(5, 8)|7069:knowledge_banking:(5, 9)|7115:end_state_activation|7115:mastery:(3, 3)|18727:end_state_banking:(15, 15)",16,7,4,3,4,True,True,215,True,84,True,394,True,6072,True,2385,True,7052,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|394:attractor_mastered:GREEN|2385:knowledge_banked:GREEN|6072:attractor_mastered:YELLOW|7052:knowledge_banked:YELLOW,0.0,1.0,0.703274,True,True,True,True,interleaved,True
v1_4,0.5,320000,3,1655734298,335,192000,0,0,0,0,5,0,2.5,828,"(3, 3)",0.0,True,False,2,774,1908,1908,1,1.0,26622,21653,6,370,130248,"(4, 15)","(4, 15)|(9, 10)|(16, 3)|(3, 3)|(11, 5)|(15, 16)",6910,1370,0,"(6, 18)",130248,138763,15,True,189752,8515,5,5,370,2605,"(6, 8)|(14, 14)|(5, 8)|(14, 13)|(5, 9)","(6, 8)|(14, 14)|(5, 8)|(5, 9)|(14, 13)","(5, 8):2|(5, 9):4|(6, 8):1|(14, 13):3|(14, 14):5","(5, 8):2232|(5, 9):2605|(6, 8):370|(14, 13):2232|(14, 14):370","(5, 8):6358|(5, 9):6361|(6, 8):573|(14, 13):11402|(14, 14):1885","(5, 8):1338|(5, 9):1140|(6, 8):1285|(14, 13):476|(14, 14):140","(5, 8):3|(5, 9):1|(6, 8):0|(14, 13):1|(14, 14):0",60,2,1341.0,0.5,1.0,6,25175.0,1151.6666666666667,0.0,5,5315.8,872.8,0.0,1,130248.0,189751.0,0.0,1,138763.0,14.0,0.0,2,0,"370:mastery:(4, 15)|474:mastery:(9, 10)|573:knowledge_banking:(6, 8)|774:threat:(5, 8)|1885:knowledge_banking:(14, 14)|1908:threat:(14, 13)|2232:mastery:(16, 3)|2605:mastery:(3, 3)|6358:knowledge_banking:(5, 8)|6361:knowledge_banking:(5, 9)|11402:knowledge_banking:(14, 13)|15121:mastery:(11, 5)|130248:end_state_activation|130248:mastery:(15, 16)|138763:end_state_banking:(6, 18)",15,7,4,3,4,True,True,215,True,84,True,370,True,2232,True,1885,True,6358,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|370:attractor_mastered:GREEN|1885:knowledge_banked:GREEN|2232:attractor_mastered:YELLOW|6358:knowledge_banked:YELLOW,0.0,1.0,0.702021,True,True,True,True,interleaved,True
v1_4,0.5,320000,4,1175788780,335,192000,0,0,0,0,2,0,1.0,756,"(3, 3)",0.0,True,True,0,,,,0,0.0,25883,5051,6,1424,37034,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(16, 3)|(11, 5)|(15, 16)",7551,1821,0,"(9, 8)",37034,41830,2102,True,282966,4796,5,5,1424,2540,"(14, 13)|(14, 14)|(6, 8)|(5, 8)|(5, 9)","(6, 8)|(5, 8)|(5, 9)|(14, 13)|(14, 14)","(5, 8):2|(5, 9):4|(6, 8):3|(14, 13):1|(14, 14):5","(5, 8):2540|(5, 9):2540|(6, 8):1709|(14, 13):1424|(14, 14):1424","(5, 8):5150|(5, 9):5151|(6, 8):2125|(14, 13):20010|(14, 14):20011","(5, 8):1391|(5, 9):1524|(6, 8):1098|(14, 13):947|(14, 14):620","(5, 8):0|(5, 9):2|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,7806.333333333333,1258.5,0.0,5,10489.4,1113.0,0.0,1,37034.0,282965.0,0.0,1,41830.0,2101.0,0.0,0,0,"1424:mastery:(4, 15)|1488:mastery:(9, 10)|1709:mastery:(3, 3)|2125:knowledge_banking:(6, 8)|2540:mastery:(16, 3)|2643:mastery:(11, 5)|5150:knowledge_banking:(5, 8)|5151:knowledge_banking:(5, 9)|20010:knowledge_banking:(14, 13)|20011:knowledge_banking:(14, 14)|37034:end_state_activation|37034:mastery:(15, 16)|41830:end_state_banking:(9, 8)",13,7,4,3,4,True,True,215,True,84,True,1424,True,2540,True,20011,True,5150,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|1424:attractor_mastered:GREEN|2540:attractor_mastered:YELLOW|5150:knowledge_banked:YELLOW|20011:knowledge_banked:GREEN,0.0,1.0,0.705034,True,True,True,True,interleaved,True
v1_4,0.5,320000,5,795182149,335,192000,0,0,0,0,4,0,2.0,763,"(3, 3)",0.0,True,False,1,1102,,1102,0,0.0,33290,7477,6,508,43254,"(9, 10)","(9, 10)|(4, 15)|(16, 3)|(11, 5)|(3, 3)|(15, 16)",6583,26,0,"(10, 8)",43254,43457,524,True,276746,203,5,5,866,8219,"(5, 9)|(14, 14)|(5, 8)|(6, 8)|(14, 13)","(5, 9)|(5, 8)|(6, 8)|(14, 13)|(14, 14)","(5, 8):1|(5, 9):2|(6, 8):3|(14, 13):4|(14, 14):5","(5, 8):1324|(5, 9):866|(6, 8):1324|(14, 13):8219|(14, 14):866","(5, 8):4158|(5, 9):1005|(6, 8):4159|(14, 13):43236|(14, 14):43237","(5, 8):2291|(5, 9):964|(6, 8):1180|(14, 13):993|(14, 14):365","(5, 8):3|(5, 9):0|(6, 8):1|(14, 13):0|(14, 14):0",57,1,1102.0,0.0,1.0,6,11713.666666666666,1097.1666666666667,0.0,5,19159.0,1155.6,0.0,1,43254.0,276745.0,0.0,1,43457.0,523.0,0.0,1,0,"508:mastery:(9, 10)|866:mastery:(4, 15)|1005:knowledge_banking:(5, 9)|1102:threat:(5, 8)|1324:mastery:(16, 3)|4158:knowledge_banking:(5, 8)|4159:knowledge_banking:(6, 8)|8219:mastery:(11, 5)|16111:mastery:(3, 3)|43236:knowledge_banking:(14, 13)|43237:knowledge_banking:(14, 14)|43254:end_state_activation|43254:mastery:(15, 16)|43457:end_state_banking:(10, 8)",14,7,4,3,4,True,True,215,True,84,True,866,True,1324,True,43237,True,4158,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|866:attractor_mastered:GREEN|1324:attractor_mastered:YELLOW|4158:knowledge_banked:YELLOW|43237:knowledge_banked:GREEN,0.0,1.0,0.712396,True,True,True,True,interleaved,True
v1_4,0.5,320000,6,315236631,335,192000,0,0,0,0,4,0,2.0,719,"(3, 3)",0.0,True,False,2,16298,21081,21081,1,1.0,29159,4530,6,394,52318,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(15, 16)|(11, 5)|(16, 3)",6978,797,0,"(10, 13)",53096,57820,130,True,266904,4724,5,5,394,52318,"(14, 14)|(6, 8)|(14, 13)|(5, 9)|(5, 8)","(6, 8)|(14, 13)|(14, 14)|(5, 9)|(5, 8)","(5, 8):4|(5, 9):5|(6, 8):2|(14, 13):3|(14, 14):1","(5, 8):52318|(5, 9):48015|(6, 8):496|(14, 13):977|(14, 14):394","(5, 8):53096|(5, 9):48187|(6, 8):915|(14, 13):20806|(14, 14):20807","(5, 8):1004|(5, 9):1575|(6, 8):2124|(14, 13):653|(14, 14):1415","(5, 8):3|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):0",60,2,18689.5,0.5,1.0,6,24522.333333333332,1163.0,0.0,5,28762.2,1351.2,0.0,1,53096.0,266903.0,0.0,1,57820.0,129.0,0.0,2,0,"394:mastery:(4, 15)|496:mastery:(9, 10)|915:knowledge_banking:(6, 8)|977:mastery:(3, 3)|16298:threat:(5, 8)|20806:knowledge_banking:(14, 13)|20807:knowledge_banking:(14, 14)|21081:threat:(5, 9)|44934:mastery:(15, 16)|48015:mastery:(11, 5)|48187:knowledge_banking:(5, 9)|52318:mastery:(16, 3)|53096:end_state_activation|53096:knowledge_banking:(5, 8)|57820:end_state_banking:(10, 13)",15,7,4,3,4,True,True,215,True,84,True,394,True,52318,True,20807,True,53096,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|394:attractor_mastered:GREEN|20807:knowledge_banked:GREEN|52318:attractor_mastered:YELLOW|53096:knowledge_banked:YELLOW,0.0,1.0,0.726357,True,True,True,True,interleaved,True
v1_4,0.5,320000,7,2082113648,335,192000,0,0,0,0,5,0,2.5,758,"(3, 3)",0.0,True,False,2,1068,1475,1475,1,1.0,42508,973,6,360,19778,"(4, 15)","(4, 15)|(3, 3)|(16, 3)|(11, 5)|(15, 16)|(9, 10)",6257,543,0,"(3, 15)",19887,36963,1080,True,300113,17076,5,5,360,19352,"(14, 13)|(14, 14)|(5, 8)|(5, 9)|(6, 8)","(5, 8)|(5, 9)|(14, 14)|(14, 13)|(6, 8)","(5, 8):3|(5, 9):4|(6, 8):5|(14, 13):1|(14, 14):2","(5, 8):17956|(5, 9):18169|(6, 8):19352|(14, 13):360|(14, 14):360","(5, 8):18550|(5, 9):18551|(6, 8):19887|(14, 13):19626|(14, 14):19625","(5, 8):1432|(5, 9):1218|(6, 8):949|(14, 13):829|(14, 14):818","(5, 8):3|(5, 9):1|(6, 8):1|(14, 13):0|(14, 14):0",60,2,1271.5,0.5,1.0,6,12758.666666666666,1042.8333333333333,0.0,5,19247.8,1046.2,0.0,1,19887.0,300112.0,0.0,1,36963.0,1079.0,0.0,2,0,"360:mastery:(4, 15)|937:mastery:(3, 3)|1068:threat:(5, 8)|1475:threat:(6, 8)|17956:mastery:(16, 3)|18169:mastery:(11, 5)|18550:knowledge_banking:(5, 8)|18551:knowledge_banking:(5, 9)|19352:mastery:(15, 16)|19625:knowledge_banking:(14, 14)|19626:knowledge_banking:(14, 13)|19778:mastery:(9, 10)|19887:end_state_activation|19887:knowledge_banking:(6, 8)|36963:end_state_banking:(3, 15)",15,7,4,3,4,True,True,215,True,84,True,360,True,17956,True,19625,True,18550,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|360:attractor_mastered:GREEN|17956:attractor_mastered:YELLOW|18550:knowledge_banked:YELLOW|19625:knowledge_banked:GREEN,0.0,1.0,0.705876,True,True,True,True,interleaved,True
v1_4,0.5,320000,8,1602168130,335,192000,0,0,0,0,4,0,2.0,793,"(3, 3)",0.0,True,False,1,2505,,2505,0,0.0,36388,16511,6,452,18578,"(15, 16)","(15, 16)|(16, 3)|(11, 5)|(3, 3)|(4, 15)|(9, 10)",5750,80,0,"(5, 11)",18578,18691,792,True,301422,113,5,5,708,13400,"(5, 8)|(14, 13)|(5, 9)|(6, 8)|(14, 14)","(5, 8)|(5, 9)|(6, 8)|(14, 14)|(14, 13)","(5, 8):4|(5, 9):3|(6, 8):5|(14, 13):2|(14, 14):1","(5, 8):708|(5, 9):1295|(6, 8):13400|(14, 13):708|(14, 14):13400","(5, 8):2114|(5, 9):2115|(6, 8):13577|(14, 13):18550|(14, 14):18549","(5, 8):1778|(5, 9):1587|(6, 8):1426|(14, 13):207|(14, 14):218","(5, 8):0|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):1",57,1,2505.0,0.0,1.0,6,6161.666666666667,958.3333333333334,0.0,5,10981.0,1040.2,0.0,1,18578.0,301421.0,0.0,1,18691.0,791.0,0.0,1,0,"452:mastery:(15, 16)|708:mastery:(16, 3)|1295:mastery:(11, 5)|2114:knowledge_banking:(5, 8)|2115:knowledge_banking:(5, 9)|2505:threat:(6, 8)|2537:mastery:(3, 3)|13400:mastery:(4, 15)|13577:knowledge_banking:(6, 8)|18549:knowledge_banking:(14, 14)|18550:knowledge_banking:(14, 13)|18578:end_state_activation|18578:mastery:(9, 10)|18691:end_state_banking:(5, 11)",14,7,4,3,4,True,True,215,True,84,True,13400,True,708,True,18549,True,2114,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|708:attractor_mastered:YELLOW|2114:knowledge_banked:YELLOW|13400:attractor_mastered:GREEN|18549:knowledge_banked:GREEN,0.0,1.0,0.709143,True,True,True,False,interleaved,True
v1_4,0.5,320000,9,1221561499,335,192000,0,0,0,0,1,0,0.5,765,"(3, 3)",0.0,True,True,0,,,,0,0.0,36153,4740,6,922,58375,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(15, 16)|(3, 3)",9239,2636,0,"(5, 15)",58375,70347,20,True,261625,11972,5,5,922,3342,"(14, 14)|(6, 8)|(5, 8)|(14, 13)|(5, 9)","(5, 8)|(5, 9)|(6, 8)|(14, 13)|(14, 14)","(5, 8):1|(5, 9):5|(6, 8):3|(14, 13):4|(14, 14):2","(5, 8):2218|(5, 9):3342|(6, 8):2083|(14, 13):2218|(14, 14):922","(5, 8):3714|(5, 9):3715|(6, 8):3719|(14, 13):26298|(14, 14):26299","(5, 8):461|(5, 9):602|(6, 8):154|(14, 13):704|(14, 14):459","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,11498.333333333334,1539.8333333333333,0.0,5,12749.0,473.0,0.0,1,58375.0,261624.0,0.0,1,70347.0,19.0,0.0,0,0,"922:mastery:(4, 15)|2050:mastery:(9, 10)|2083:mastery:(11, 5)|2218:mastery:(16, 3)|3342:mastery:(15, 16)|3714:knowledge_banking:(5, 8)|3715:knowledge_banking:(5, 9)|3719:knowledge_banking:(6, 8)|26298:knowledge_banking:(14, 13)|26299:knowledge_banking:(14, 14)|58375:end_state_activation|58375:mastery:(3, 3)|70347:end_state_banking:(5, 15)",13,7,4,3,4,True,True,215,True,84,True,922,True,2218,True,26299,True,3714,True,True,84:colour_registered:YELLOW|215:colour_registered:GREEN|922:attractor_mastered:GREEN|2218:attractor_mastered:YELLOW|3714:knowledge_banked:YELLOW|26299:knowledge_banked:GREEN,0.0,1.0,0.707504,True,True,True,True,interleaved,True
