arch,hazard_cost,num_steps,run_idx,seed,phase_1_end,phase_2_end,frame_attempts_p1,frame_attempts_p2,frame_attempts_p3,hazard_entries_p1,hazard_entries_p2,hazard_entries_p3,total_cost,mastered_pairs,top_attractor,top_attractor_pref,phase_3_clean,full_run_clean,hazards_flagged,time_to_first_flag,time_to_second_flag,time_to_final_flag,first_entry_conversions,cost_on_sig_matched,actions_gated_p2,actions_gated_p3,attractors_mastered,time_to_first_mastery,time_to_final_mastery,first_banked,mastery_sequence,post_mastery_visits_total,p3_visits_to_mastered,p3_visits_to_unmastered,end_state_cell,activation_step,end_state_found_step,end_state_visits,end_state_banked,post_activation_window,discovery_time,hazards_transitioned,hazards_banked_as_knowledge,time_to_first_transition,time_to_final_transition,transition_order_sequence,knowledge_banked_sequence,hazard_thresholds,competency_unlock_steps,knowledge_banked_steps,knowledge_entries_per_cell,pre_transition_entries_per_cell
v0_14,2.0,160000,2,1558629099,331,96000,0,0,0,0,3,0,6.0,406,"(3, 3)",0.0,True,False,1,6062,,6062,0,0.0,18153,159,6,922,32906,"(4, 15)","(4, 15)|(15, 16)|(11, 5)|(3, 3)|(9, 10)|(16, 3)",4586,16,0,"(14, 17)",32906,60528,691,True,127094,27622,5,5,922,6262,"(14, 13)|(14, 14)|(5, 9)|(6, 8)|(5, 8)","(14, 14)|(14, 13)|(6, 8)|(5, 9)|(5, 8)","(5, 8):5|(5, 9):3|(6, 8):4|(14, 13):1|(14, 14):2","(5, 8):6262|(5, 9):1341|(6, 8):2103|(14, 13):922|(14, 14):1026","(5, 8):6594|(5, 9):5343|(6, 8):2539|(14, 13):1296|(14, 14):1295","(5, 8):1418|(5, 9):2198|(6, 8):825|(14, 13):487|(14, 14):295","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0"
v0_14,2.0,160000,3,1178022468,331,96000,0,0,0,0,3,0,6.0,431,"(3, 3)",0.0,True,False,1,1710,,1710,0,0.0,18093,310,6,380,11068,"(4, 15)","(4, 15)|(3, 3)|(11, 5)|(9, 10)|(16, 3)|(15, 16)",2744,24,0,"(1, 9)",13258,13433,745,True,146742,175,5,5,380,10804,"(14, 14)|(5, 9)|(6, 8)|(14, 13)|(5, 8)","(6, 8)|(5, 9)|(14, 14)|(14, 13)|(5, 8)","(5, 8):5|(5, 9):2|(6, 8):3|(14, 13):4|(14, 14):1","(5, 8):10804|(5, 9):1101|(6, 8):1561|(14, 13):1604|(14, 14):380","(5, 8):13258|(5, 9):1621|(6, 8):1615|(14, 13):11528|(14, 14):11527","(5, 8):1217|(5, 9):1039|(6, 8):834|(14, 13):132|(14, 14):127","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0"
v0_14,2.0,160000,4,698076950,331,96000,0,0,0,0,4,0,8.0,405,"(3, 3)",0.0,True,False,1,5827,,5827,0,0.0,23588,10816,5,492,8068,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(16, 3)",3993,24,0,"(18, 2)",,,0,False,,,5,5,492,8068,"(14, 13)|(5, 8)|(14, 14)|(6, 8)|(5, 9)","(5, 8)|(14, 13)|(14, 14)|(6, 8)|(5, 9)","(5, 8):2|(5, 9):5|(6, 8):4|(14, 13):1|(14, 14):3","(5, 8):1242|(5, 9):8068|(6, 8):2183|(14, 13):492|(14, 14):1349","(5, 8):1370|(5, 9):11879|(6, 8):4319|(14, 13):1938|(14, 14):1943","(5, 8):179|(5, 9):496|(6, 8):817|(14, 13):730|(14, 14):332","(5, 8):0|(5, 9):3|(6, 8):1|(14, 13):0|(14, 14):0"
v0_14,2.0,160000,5,317470319,331,96000,0,0,0,0,1,0,2.0,432,"(3, 3)",0.0,True,True,0,,,,0,0.0,19195,2907,6,420,7737,"(4, 15)","(4, 15)|(16, 3)|(9, 10)|(3, 3)|(15, 16)|(11, 5)",4521,101,0,"(5, 16)",7737,17126,12,True,152263,9389,5,5,420,5498,"(5, 8)|(6, 8)|(5, 9)|(14, 13)|(14, 14)","(5, 8)|(5, 9)|(6, 8)|(14, 13)|(14, 14)","(5, 8):1|(5, 9):3|(6, 8):2|(14, 13):4|(14, 14):5","(5, 8):420|(5, 9):2622|(6, 8):1338|(14, 13):2837|(14, 14):5498","(5, 8):1024|(5, 9):2669|(6, 8):2693|(14, 13):5600|(14, 14):5609","(5, 8):532|(5, 9):334|(6, 8):495|(14, 13):1939|(14, 14):1514","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):1"
v0_14,2.0,160000,6,1985008449,331,96000,0,0,0,0,7,0,14.0,428,"(3, 3)",0.0,True,False,4,626,5267,17044,3,3.0,24002,887,6,818,64954,"(15, 16)","(15, 16)|(9, 10)|(11, 5)|(16, 3)|(3, 3)|(4, 15)",6391,2589,0,"(2, 2)",64954,65139,1114,True,95046,185,5,5,818,17363,"(5, 9)|(14, 14)|(6, 8)|(14, 13)|(5, 8)","(14, 13)|(14, 14)|(6, 8)|(5, 9)|(5, 8)","(5, 8):5|(5, 9):1|(6, 8):3|(14, 13):4|(14, 14):2","(5, 8):17363|(5, 9):818|(6, 8):10601|(14, 13):10634|(14, 14):10446","(5, 8):21106|(5, 9):17065|(6, 8):17049|(14, 13):13072|(14, 14):13073","(5, 8):1439|(5, 9):311|(6, 8):423|(14, 13):520|(14, 14):315","(5, 8):1|(5, 9):0|(6, 8):1|(14, 13):3|(14, 14):2"
v0_14,2.0,160000,7,1604401818,331,96000,0,0,0,0,6,0,12.0,420,"(3, 3)",0.0,True,False,0,,,,0,0.0,9369,321,6,966,9898,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(3, 3)|(11, 5)|(16, 3)",3429,161,0,"(15, 7)",18810,19371,971,True,141190,561,5,5,966,8785,"(5, 9)|(6, 8)|(14, 14)|(5, 8)|(14, 13)","(6, 8)|(5, 9)|(14, 13)|(14, 14)|(5, 8)","(5, 8):4|(5, 9):1|(6, 8):2|(14, 13):5|(14, 14):3","(5, 8):6453|(5, 9):966|(6, 8):2198|(14, 13):8785|(14, 14):5838","(5, 8):18810|(5, 9):5859|(6, 8):5853|(14, 13):8918|(14, 14):8921","(5, 8):521|(5, 9):1199|(6, 8):276|(14, 13):1101|(14, 14):327","(5, 8):2|(5, 9):0|(6, 8):0|(14, 13):2|(14, 14):2"
v0_14,2.0,160000,8,1124456300,331,96000,0,0,0,0,3,0,6.0,457,"(3, 3)",0.0,True,False,1,6993,,6993,0,0.0,17246,432,6,414,40314,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(11, 5)|(15, 16)|(16, 3)",5351,616,0,"(17, 14)",40314,43988,188,True,119686,3674,5,5,414,15880,"(5, 8)|(5, 9)|(14, 14)|(6, 8)|(14, 13)","(5, 9)|(5, 8)|(6, 8)|(14, 14)|(14, 13)","(5, 8):1|(5, 9):2|(6, 8):4|(14, 13):5|(14, 14):3","(5, 8):414|(5, 9):4460|(6, 8):10393|(14, 13):15880|(14, 14):5559","(5, 8):5508|(5, 9):5507|(6, 8):10549|(14, 13):16114|(14, 14):16113","(5, 8):922|(5, 9):1105|(6, 8):2094|(14, 13):377|(14, 14):1164","(5, 8):0|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):0"
v0_14,2.0,160000,9,743849669,331,96000,0,0,0,0,2,0,4.0,413,"(3, 3)",0.0,True,True,0,,,,0,0.0,22689,4133,6,860,39262,"(4, 15)","(4, 15)|(3, 3)|(11, 5)|(16, 3)|(15, 16)|(9, 10)",5104,867,0,"(6, 12)",39262,40143,6,True,120738,881,5,5,860,7812,"(14, 14)|(5, 8)|(5, 9)|(6, 8)|(14, 13)","(14, 14)|(14, 13)|(5, 8)|(5, 9)|(6, 8)","(5, 8):2|(5, 9):3|(6, 8):4|(14, 13):5|(14, 14):1","(5, 8):2025|(5, 9):3575|(6, 8):3614|(14, 13):7812|(14, 14):860","(5, 8):14846|(5, 9):14847|(6, 8):14851|(14, 13):10040|(14, 14):6729","(5, 8):601|(5, 9):554|(6, 8):661|(14, 13):535|(14, 14):46","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):1|(14, 14):0"
v0_14,5.0,160000,0,853186608,331,96000,0,0,0,0,1,0,5.0,417,"(3, 3)",0.0,True,True,0,,,,0,0.0,14733,29127,6,368,53715,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(15, 16)|(3, 3)",4617,135,0,"(5, 12)",53835,53886,774,True,106165,51,5,5,368,7996,"(14, 14)|(6, 8)|(5, 8)|(14, 13)|(5, 9)","(6, 8)|(14, 13)|(14, 14)|(5, 8)|(5, 9)","(5, 8):3|(5, 9):5|(6, 8):2|(14, 13):4|(14, 14):1","(5, 8):2807|(5, 9):7996|(6, 8):900|(14, 13):3254|(14, 14):368","(5, 8):53832|(5, 9):53835|(6, 8):2179|(14, 13):4412|(14, 14):4413","(5, 8):901|(5, 9):371|(6, 8):243|(14, 13):519|(14, 14):703","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):1|(14, 14):0"
v0_14,5.0,160000,1,472579977,331,96000,0,0,0,0,7,0,35.0,429,"(3, 3)",0.0,True,False,3,784,1587,1637,2,2.0,14455,58,5,464,22260,"(9, 10)","(9, 10)|(11, 5)|(15, 16)|(3, 3)|(16, 3)",4821,703,0,"(3, 10)",,,0,False,,,5,5,464,22260,"(5, 9)|(5, 8)|(14, 13)|(6, 8)|(14, 14)","(5, 9)|(14, 13)|(5, 8)|(6, 8)|(14, 14)","(5, 8):2|(5, 9):1|(6, 8):4|(14, 13):3|(14, 14):5","(5, 8):947|(5, 9):464|(6, 8):16633|(14, 13):1574|(14, 14):22260","(5, 8):1642|(5, 9):475|(6, 8):17155|(14, 13):1592|(14, 14):23229","(5, 8):604|(5, 9):903|(6, 8):1172|(14, 13):554|(14, 14):1150","(5, 8):3|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):1"
v0_14,5.0,160000,2,2140118107,331,96000,0,0,0,0,1,0,5.0,457,"(3, 3)",0.0,True,True,0,,,,0,0.0,14003,2668,6,476,56826,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(15, 16)|(16, 3)",3477,44,0,"(4, 2)",56826,68739,25,True,103174,11913,5,5,476,19370,"(6, 8)|(5, 8)|(14, 14)|(5, 9)|(14, 13)","(6, 8)|(5, 8)|(5, 9)|(14, 13)|(14, 14)","(5, 8):2|(5, 9):4|(6, 8):1|(14, 13):5|(14, 14):3","(5, 8):738|(5, 9):2895|(6, 8):476|(14, 13):19370|(14, 14):971","(5, 8):906|(5, 9):3949|(6, 8):903|(14, 13):19434|(14, 14):19435","(5, 8):868|(5, 9):1191|(6, 8):663|(14, 13):203|(14, 14):216","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):0"
v0_14,5.0,160000,3,1759511476,331,96000,0,0,0,0,3,0,15.0,449,"(3, 3)",0.0,True,False,1,1245,,1245,0,0.0,20232,3922,6,362,5963,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(16, 3)|(11, 5)|(3, 3)",4602,149,0,"(2, 3)",29325,51792,34,True,130675,22467,5,5,362,5103,"(6, 8)|(14, 13)|(5, 8)|(5, 9)|(14, 14)","(14, 13)|(14, 14)|(6, 8)|(5, 8)|(5, 9)","(5, 8):3|(5, 9):4|(6, 8):1|(14, 13):2|(14, 14):5","(5, 8):1300|(5, 9):4034|(6, 8):362|(14, 13):690|(14, 14):5103","(5, 8):29320|(5, 9):29325|(6, 8):29319|(14, 13):906|(14, 14):22033","(5, 8):274|(5, 9):292|(6, 8):261|(14, 13):1018|(14, 14):737","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):3"
v0_14,5.0,160000,4,1378904845,331,96000,0,0,0,0,7,0,35.0,465,"(3, 3)",0.0,True,False,3,5267,11237,11262,2,2.0,13753,320,6,835,66402,"(11, 5)","(11, 5)|(16, 3)|(3, 3)|(15, 16)|(9, 10)|(4, 15)",4535,663,0,"(17, 5)",66402,,0,False,93598,,5,5,835,58744,"(6, 8)|(14, 13)|(5, 8)|(14, 14)|(5, 9)","(14, 13)|(6, 8)|(5, 8)|(14, 14)|(5, 9)","(5, 8):3|(5, 9):5|(6, 8):1|(14, 13):2|(14, 14):4","(5, 8):11367|(5, 9):58744|(6, 8):835|(14, 13):1866|(14, 14):32914","(5, 8):11650|(5, 9):59729|(6, 8):11073|(14, 13):5252|(14, 14):32955","(5, 8):557|(5, 9):426|(6, 8):623|(14, 13):895|(14, 14):981","(5, 8):1|(5, 9):2|(6, 8):1|(14, 13):0|(14, 14):3"
v0_14,5.0,160000,5,898959327,331,96000,0,0,0,0,3,0,15.0,420,"(3, 3)",0.0,True,False,0,,,,0,0.0,18998,5941,6,398,7796,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(16, 3)|(15, 16)",3152,31,0,"(11, 10)",7796,9016,1054,True,152204,1220,5,5,398,6516,"(6, 8)|(5, 9)|(14, 14)|(5, 8)|(14, 13)","(6, 8)|(5, 9)|(5, 8)|(14, 14)|(14, 13)","(5, 8):4|(5, 9):2|(6, 8):1|(14, 13):5|(14, 14):3","(5, 8):2795|(5, 9):542|(6, 8):398|(14, 13):6516|(14, 14):2593","(5, 8):4932|(5, 9):2737|(6, 8):2673|(14, 13):7440|(14, 14):7439","(5, 8):916|(5, 9):918|(6, 8):475|(14, 13):1164|(14, 14):1244","(5, 8):1|(5, 9):0|(6, 8):0|(14, 13):1|(14, 14):1"
v0_14,5.0,160000,6,518352696,331,96000,0,0,0,0,4,0,20.0,424,"(3, 3)",0.0,True,False,2,6003,6191,6191,1,1.0,21664,4568,6,638,38704,"(4, 15)","(4, 15)|(3, 3)|(9, 10)|(11, 5)|(15, 16)|(16, 3)",3077,4,0,"(16, 15)",39823,43704,38,True,120177,3881,5,5,638,37110,"(5, 8)|(14, 13)|(5, 9)|(14, 14)|(6, 8)","(5, 8)|(5, 9)|(14, 14)|(14, 13)|(6, 8)","(5, 8):1|(5, 9):3|(6, 8):5|(14, 13):2|(14, 14):4","(5, 8):638|(5, 9):23760|(6, 8):37110|(14, 13):1199|(14, 14):29591","(5, 8):1236|(5, 9):23781|(6, 8):39823|(14, 13):38602|(14, 14):38601","(5, 8):1239|(5, 9):928|(6, 8):959|(14, 13):686|(14, 14):1101","(5, 8):0|(5, 9):3|(6, 8):1|(14, 13):0|(14, 14):0"
v0_14,5.0,160000,7,38407178,331,96000,0,0,0,0,3,0,15.0,478,"(3, 3)",0.0,True,False,1,3277,,3277,0,0.0,20749,3758,6,658,55121,"(4, 15)","(4, 15)|(15, 16)|(16, 3)|(9, 10)|(11, 5)|(3, 3)",4021,826,0,"(15, 17)",55121,72179,1387,True,104879,17058,5,5,658,32203,"(14, 13)|(6, 8)|(14, 14)|(5, 9)|(5, 8)","(14, 13)|(14, 14)|(6, 8)|(5, 8)|(5, 9)","(5, 8):5|(5, 9):4|(6, 8):2|(14, 13):1|(14, 14):3","(5, 8):32203|(5, 9):31398|(6, 8):1014|(14, 13):658|(14, 14):13166","(5, 8):32676|(5, 9):32681|(6, 8):32675|(14, 13):1234|(14, 14):14759","(5, 8):666|(5, 9):1003|(6, 8):1005|(14, 13):1501|(14, 14):1180","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):3"
v0_14,5.0,160000,8,1805284195,331,96000,0,0,0,0,3,0,15.0,393,"(3, 3)",0.0,True,False,1,12403,,12403,0,0.0,16345,4972,6,348,51964,"(4, 15)","(4, 15)|(16, 3)|(11, 5)|(3, 3)|(9, 10)|(15, 16)",5790,7,0,"(13, 16)",51964,51970,91,True,108036,6,5,5,348,24774,"(14, 14)|(14, 13)|(5, 9)|(5, 8)|(6, 8)","(14, 14)|(5, 8)|(5, 9)|(14, 13)|(6, 8)","(5, 8):4|(5, 9):3|(6, 8):5|(14, 13):2|(14, 14):1","(5, 8):3047|(5, 9):2851|(6, 8):24774|(14, 13):1836|(14, 14):348","(5, 8):12224|(5, 9):12225|(6, 8):30589|(14, 13):24866|(14, 14):1461","(5, 8):968|(5, 9):1172|(6, 8):525|(14, 13):378|(14, 14):57","(5, 8):0|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):0"
v0_14,5.0,160000,9,1325338677,331,96000,0,0,0,0,0,0,0.0,412,"(3, 3)",0.0,True,True,0,,,,0,0.0,11682,302,6,384,34395,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(11, 5)|(16, 3)|(3, 3)",4840,6,0,"(14, 4)",34395,42277,285,True,125605,7882,5,5,384,5812,"(14, 13)|(5, 8)|(14, 14)|(6, 8)|(5, 9)","(14, 14)|(14, 13)|(5, 8)|(5, 9)|(6, 8)","(5, 8):2|(5, 9):5|(6, 8):4|(14, 13):1|(14, 14):3","(5, 8):3616|(5, 9):5812|(6, 8):4871|(14, 13):384|(14, 14):4002","(5, 8):8844|(5, 9):8845|(6, 8):8847|(14, 13):4072|(14, 14):4071","(5, 8):1259|(5, 9):945|(6, 8):447|(14, 13):647|(14, 14):1291","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0"
v0_14,10.0,160000,0,565380326,331,96000,0,0,0,0,5,0,50.0,414,"(3, 3)",0.0,True,False,3,1541,1573,2279,2,2.0,18484,23,6,996,9638,"(4, 15)","(4, 15)|(9, 10)|(16, 3)|(11, 5)|(3, 3)|(15, 16)",4276,6,0,"(17, 18)",9638,9764,775,True,150362,126,5,5,996,4423,"(5, 8)|(14, 13)|(14, 14)|(6, 8)|(5, 9)","(5, 8)|(14, 13)|(6, 8)|(5, 9)|(14, 14)","(5, 8):1|(5, 9):5|(6, 8):4|(14, 13):2|(14, 14):3","(5, 8):996|(5, 9):4423|(6, 8):2931|(14, 13):1136|(14, 14):2514","(5, 8):1544|(5, 9):5675|(6, 8):3161|(14, 13):2282|(14, 14):8935","(5, 8):1149|(5, 9):753|(6, 8):1075|(14, 13):319|(14, 14):1257","(5, 8):0|(5, 9):1|(6, 8):3|(14, 13):0|(14, 14):1"
v0_14,10.0,160000,1,184773695,331,96000,0,0,0,0,8,0,80.0,421,"(3, 3)",0.0,True,False,4,1444,2703,4413,2,2.0,21029,4860,6,573,33000,"(3, 3)","(3, 3)|(9, 10)|(15, 16)|(16, 3)|(11, 5)|(4, 15)",4772,202,0,"(10, 8)",33000,33539,9,True,127000,539,5,5,573,12555,"(6, 8)|(5, 8)|(5, 9)|(14, 14)|(14, 13)","(6, 8)|(5, 8)|(14, 14)|(5, 9)|(14, 13)","(5, 8):2|(5, 9):3|(6, 8):1|(14, 13):5|(14, 14):4","(5, 8):1596|(5, 9):3276|(6, 8):573|(14, 13):12555|(14, 14):9424","(5, 8):2496|(5, 9):13833|(6, 8):1419|(14, 13):14544|(14, 14):9931","(5, 8):941|(5, 9):291|(6, 8):835|(14, 13):1049|(14, 14):1304","(5, 8):3|(5, 9):3|(6, 8):0|(14, 13):1|(14, 14):1"
v0_14,10.0,160000,2,1852311825,331,96000,0,0,0,0,1,0,10.0,427,"(3, 3)",0.0,True,True,0,,,,0,0.0,13179,28415,6,358,12120,"(4, 15)","(4, 15)|(16, 3)|(11, 5)|(3, 3)|(15, 16)|(9, 10)",2994,72,0,"(15, 3)",12120,58867,188,True,147880,46747,5,5,358,10942,"(6, 8)|(5, 8)|(14, 14)|(5, 9)|(14, 13)","(6, 8)|(5, 8)|(5, 9)|(14, 14)|(14, 13)","(5, 8):2|(5, 9):4|(6, 8):1|(14, 13):5|(14, 14):3","(5, 8):3074|(5, 9):4067|(6, 8):358|(14, 13):10942|(14, 14):3415","(5, 8):3668|(5, 9):8187|(6, 8):3667|(14, 13):11080|(14, 14):10923","(5, 8):257|(5, 9):456|(6, 8):49|(14, 13):385|(14, 14):54","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):1|(14, 14):0"
v0_14,10.0,160000,3,1471705194,331,96000,0,0,0,0,0,0,0.0,407,"(3, 3)",0.0,True,True,0,,,,0,0.0,12202,94,6,370,41747,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(15, 16)|(3, 3)",3365,20,0,"(5, 3)",41747,41755,1,True,118253,8,5,5,370,20248,"(14, 14)|(6, 8)|(5, 9)|(5, 8)|(14, 13)","(5, 9)|(5, 8)|(6, 8)|(14, 13)|(14, 14)","(5, 8):4|(5, 9):3|(6, 8):2|(14, 13):5|(14, 14):1","(5, 8):12036|(5, 9):11909|(6, 8):11188|(14, 13):20248|(14, 14):370","(5, 8):17666|(5, 9):17665|(6, 8):17669|(14, 13):20394|(14, 14):20395","(5, 8):1050|(5, 9):972|(6, 8):617|(14, 13):648|(14, 14):366","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0"
v0_14,10.0,160000,4,1091098563,331,96000,0,0,0,0,6,0,60.0,402,"(3, 3)",0.0,True,False,3,913,1027,1323,2,2.0,13503,1923,6,1034,24077,"(9, 10)","(9, 10)|(15, 16)|(16, 3)|(11, 5)|(4, 15)|(3, 3)",5584,24,0,"(7, 4)",24077,27392,333,True,135923,3315,5,5,1034,5898,"(14, 13)|(5, 8)|(14, 14)|(6, 8)|(5, 9)","(14, 13)|(14, 14)|(6, 8)|(5, 8)|(5, 9)","(5, 8):2|(5, 9):5|(6, 8):4|(14, 13):1|(14, 14):3","(5, 8):1248|(5, 9):5898|(6, 8):1573|(14, 13):1034|(14, 14):1430","(5, 8):3976|(5, 9):9365|(6, 8):3973|(14, 13):1328|(14, 14):2651","(5, 8):1577|(5, 9):1503|(6, 8):1267|(14, 13):30|(14, 14):283","(5, 8):0|(5, 9):3|(6, 8):2|(14, 13):0|(14, 14):1"
v0_14,10.0,160000,5,611153045,331,96000,0,0,0,0,7,0,70.0,481,"(3, 3)",0.0,True,False,3,15636,15639,16383,2,2.0,25004,4568,6,1354,33123,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(16, 3)|(15, 16)|(11, 5)",4639,267,0,"(5, 1)",33123,33413,698,True,126877,290,5,5,1354,27812,"(14, 14)|(5, 8)|(6, 8)|(5, 9)|(14, 13)","(5, 8)|(14, 14)|(14, 13)|(5, 9)|(6, 8)","(5, 8):2|(5, 9):4|(6, 8):3|(14, 13):5|(14, 14):1","(5, 8):15646|(5, 9):27332|(6, 8):16635|(14, 13):27812|(14, 14):1354","(5, 8):16388|(5, 9):29849|(6, 8):29855|(14, 13):28898|(14, 14):28897","(5, 8):12|(5, 9):4|(6, 8):114|(14, 13):374|(14, 14):294","(5, 8):3|(5, 9):2|(6, 8):2|(14, 13):0|(14, 14):0"
v0_14,10.0,160000,6,230546414,331,96000,0,0,0,0,4,0,40.0,417,"(3, 3)",0.0,True,False,1,5413,,5413,0,0.0,20404,5844,6,350,29274,"(4, 15)","(4, 15)|(3, 3)|(9, 10)|(11, 5)|(16, 3)|(15, 16)",4392,294,0,"(18, 7)",29274,30412,118,True,130726,1138,5,5,350,5680,"(6, 8)|(5, 8)|(14, 14)|(14, 13)|(5, 9)","(5, 8)|(6, 8)|(14, 14)|(14, 13)|(5, 9)","(5, 8):2|(5, 9):5|(6, 8):1|(14, 13):4|(14, 14):3","(5, 8):739|(5, 9):5680|(6, 8):350|(14, 13):5639|(14, 14):2604","(5, 8):2556|(5, 9):6579|(6, 8):2557|(14, 13):6098|(14, 14):6095","(5, 8):1199|(5, 9):1155|(6, 8):380|(14, 13):632|(14, 14):372","(5, 8):0|(5, 9):3|(6, 8):0|(14, 13):1|(14, 14):0"
v0_14,10.0,160000,7,1898084544,331,96000,0,0,0,0,1,0,10.0,445,"(3, 3)",0.0,True,True,0,,,,0,0.0,16429,465,6,1614,5210,"(4, 15)","(4, 15)|(11, 5)|(16, 3)|(3, 3)|(15, 16)|(9, 10)",4034,6,0,"(18, 1)",5210,,0,False,154790,,5,5,1614,4266,"(6, 8)|(14, 14)|(5, 9)|(14, 13)|(5, 8)","(6, 8)|(14, 13)|(14, 14)|(5, 9)|(5, 8)","(5, 8):5|(5, 9):3|(6, 8):1|(14, 13):4|(14, 14):2","(5, 8):4266|(5, 9):2216|(6, 8):1614|(14, 13):3265|(14, 14):1877","(5, 8):5102|(5, 9):5101|(6, 8):1793|(14, 13):4584|(14, 14):4585","(5, 8):619|(5, 9):799|(6, 8):64|(14, 13):905|(14, 14):721","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):0"
v0_14,10.0,160000,8,1517477913,331,96000,0,0,0,0,6,0,60.0,418,"(3, 3)",0.0,True,False,2,6375,7373,7373,1,1.0,23411,3334,5,338,10526,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(11, 5)|(16, 3)",3233,13,0,"(4, 11)",,,0,False,,,5,5,338,10526,"(5, 9)|(5, 8)|(14, 13)|(6, 8)|(14, 14)","(5, 9)|(14, 13)|(5, 8)|(14, 14)|(6, 8)","(5, 8):2|(5, 9):1|(6, 8):4|(14, 13):3|(14, 14):5","(5, 8):4094|(5, 9):338|(6, 8):10283|(14, 13):4268|(14, 14):10526","(5, 8):7344|(5, 9):4061|(6, 8):14283|(14, 13):4666|(14, 14):11379","(5, 8):224|(5, 9):229|(6, 8):155|(14, 13):1232|(14, 14):1266","(5, 8):0|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):3"
v0_14,10.0,160000,9,1037532395,331,96000,0,0,0,0,4,0,40.0,435,"(3, 3)",0.0,True,False,1,2745,,2745,0,0.0,14644,11,6,1040,25530,"(9, 10)","(9, 10)|(11, 5)|(16, 3)|(15, 16)|(3, 3)|(4, 15)",1107,16,0,"(11, 15)",25530,25751,984,True,134470,221,5,5,1040,10625,"(14, 13)|(5, 8)|(6, 8)|(14, 14)|(5, 9)","(14, 13)|(6, 8)|(5, 8)|(14, 14)|(5, 9)","(5, 8):2|(5, 9):5|(6, 8):3|(14, 13):1|(14, 14):4","(5, 8):1195|(5, 9):10625|(6, 8):1220|(14, 13):1040|(14, 14):3252","(5, 8):2162|(5, 9):10753|(6, 8):2161|(14, 13):1660|(14, 14):5251","(5, 8):1129|(5, 9):1330|(6, 8):1025|(14, 13):2119|(14, 14):1025","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):3"
