arch,hazard_cost,num_steps,run_idx,seed,snapshot_step,snapshot_event,flag_type,flag_coord,flag_id,flag_set_step,confirming_observations,disconfirming_observations,last_confirmation_step,last_observation_step,transformed_at_step,derived_knowledge_flag_id,derived_from_threat_flag_id
v1_1,5.0,80000,9,1314543324,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",6389,420,0,52411,52411,,,
v1_1,5.0,80000,9,1314543324,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",13489,90,0,46553,46553,,,
v1_1,5.0,80000,9,1314543324,79999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",13490,86,0,46552,46552,,,
v1_1,5.0,80000,9,1314543324,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",13495,113,0,64407,64407,,,
v1_1,5.0,80000,9,1314543324,79999,run_end,end_state_activation,,end_state_activation,13495,66504,0,79999,79999,,,
v1_1,5.0,80000,9,1314543324,79999,run_end,end_state_banking,"(14, 18)","end_state_banking:(14, 18)",35259,88,0,36365,36365,,,
v1_1,10.0,80000,0,1359905823,842,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",842,0,0,,842,,,
v1_1,10.0,80000,0,1359905823,1056,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",1056,0,0,,1056,,,
v1_1,10.0,80000,0,1359905823,1591,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",1591,0,0,,1591,,,
v1_1,10.0,80000,0,1359905823,2162,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",2162,0,0,,2162,,,
v1_1,10.0,80000,0,1359905823,4609,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",4609,0,0,,4609,,,
v1_1,10.0,80000,0,1359905823,8953,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",8953,0,0,,8953,,,
v1_1,10.0,80000,0,1359905823,11190,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",11190,0,0,,11190,,,
v1_1,10.0,80000,0,1359905823,11191,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",11191,0,0,,11191,,,
v1_1,10.0,80000,0,1359905823,20267,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",20267,0,0,,20267,,,
v1_1,10.0,80000,0,1359905823,23610,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",23610,0,0,,23610,,,
v1_1,10.0,80000,0,1359905823,28010,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",28010,0,0,,28010,,,
v1_1,10.0,80000,0,1359905823,28010,end_state_activation_formation,end_state_activation,,end_state_activation,28010,0,0,,28010,,,
v1_1,10.0,80000,0,1359905823,45912,end_state_banking_flag_formation,end_state_banking,"(6, 1)","end_state_banking:(6, 1)",45912,0,0,,45912,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",842,152,0,48008,48008,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",1056,793,0,47934,47934,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",1591,532,0,78141,78141,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,mastery,"(16, 3)","mastery:(16, 3)",2162,309,0,78276,78276,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",4609,48,0,78501,78501,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",8953,161,0,47657,47657,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",11190,47,0,47790,47790,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",11191,44,0,47791,47791,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",20267,2,0,27057,27057,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",23610,261,0,78544,78544,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",28010,144,0,44030,44030,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,end_state_activation,,end_state_activation,28010,51989,0,79999,79999,,,
v1_1,10.0,80000,0,1359905823,79999,run_end,end_state_banking,"(6, 1)","end_state_banking:(6, 1)",45912,7,0,45954,45954,,,
v1_1,10.0,80000,1,879960305,376,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",376,0,0,,376,,,
v1_1,10.0,80000,1,879960305,524,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",524,0,0,,524,,,
v1_1,10.0,80000,1,879960305,1047,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",1047,0,0,,1047,,,
v1_1,10.0,80000,1,879960305,1658,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",1658,0,0,,1658,,,
v1_1,10.0,80000,1,879960305,2351,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2351,0,0,,2351,,,
v1_1,10.0,80000,1,879960305,2613,threat_flag_formation,threat,"(6, 8)","threat:(6, 8)",2613,0,0,,2613,,,
v1_1,10.0,80000,1,879960305,2733,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",2733,0,0,,2733,,,
v1_1,10.0,80000,1,879960305,2733,threat_flag_transformation,threat,"(6, 8)","threat:(6, 8)",2613,0,1,,2733,2733,"knowledge_banking:(6, 8)",
v1_1,10.0,80000,1,879960305,2906,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",2906,0,0,,2906,,,
v1_1,10.0,80000,1,879960305,3661,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3661,0,0,,3661,,,"threat:(6, 8)"
v1_1,10.0,80000,1,879960305,7946,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",7946,0,0,,7946,,,
v1_1,10.0,80000,1,879960305,7947,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",7947,0,0,,7947,,,
v1_1,10.0,80000,1,879960305,7960,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",7960,0,0,,7960,,,
v1_1,10.0,80000,1,879960305,7960,end_state_activation_formation,end_state_activation,,end_state_activation,7960,0,0,,7960,,,
v1_1,10.0,80000,1,879960305,30971,end_state_banking_flag_formation,end_state_banking,"(1, 5)","end_state_banking:(1, 5)",30971,0,0,,30971,,,
v1_1,10.0,80000,1,879960305,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",376,323,0,52306,52306,,,
v1_1,10.0,80000,1,879960305,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",524,918,0,71220,71220,,,
v1_1,10.0,80000,1,879960305,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",1047,126,0,30965,30965,,,
v1_1,10.0,80000,1,879960305,79999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",1658,368,0,79734,79734,,,
v1_1,10.0,80000,1,879960305,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",2351,38,0,79733,79733,,,
v1_1,10.0,80000,1,879960305,79999,run_end,threat,"(6, 8)","threat:(6, 8)",2613,0,1,,2733,2733,"knowledge_banking:(6, 8)",
v1_1,10.0,80000,1,879960305,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",2733,124,0,27131,27131,,,
v1_1,10.0,80000,1,879960305,79999,run_end,mastery,"(16, 3)","mastery:(16, 3)",2906,448,0,30904,30904,,,
v1_1,10.0,80000,1,879960305,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",3661,1358,0,79909,79909,,,"threat:(6, 8)"
v1_1,10.0,80000,1,879960305,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",7946,958,0,52934,52934,,,
v1_1,10.0,80000,1,879960305,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",7947,365,0,42361,42361,,,
v1_1,10.0,80000,1,879960305,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",7960,354,0,52880,52880,,,
v1_1,10.0,80000,1,879960305,79999,run_end,end_state_activation,,end_state_activation,7960,72039,0,79999,79999,,,
v1_1,10.0,80000,1,879960305,79999,run_end,end_state_banking,"(1, 5)","end_state_banking:(1, 5)",30971,20,0,31017,31017,,,
v1_1,10.0,80000,2,499353674,1148,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",1148,0,0,,1148,,,
v1_1,10.0,80000,2,499353674,4862,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",4862,0,0,,4862,,,
v1_1,10.0,80000,2,499353674,6143,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",6143,0,0,,6143,,,
v1_1,10.0,80000,2,499353674,9719,threat_flag_formation,threat,"(6, 8)","threat:(6, 8)",9719,0,0,,9719,,,
v1_1,10.0,80000,2,499353674,9722,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",9722,0,0,,9722,,,
v1_1,10.0,80000,2,499353674,9723,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",9723,0,0,,9723,,,
v1_1,10.0,80000,2,499353674,19664,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",19664,0,0,,19664,,,
v1_1,10.0,80000,2,499353674,19846,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",19846,0,0,,19846,,,
v1_1,10.0,80000,2,499353674,19851,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",19851,0,0,,19851,,,
v1_1,10.0,80000,2,499353674,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",1148,743,0,48534,48534,,,
v1_1,10.0,80000,2,499353674,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",4862,939,0,73324,73324,,,
v1_1,10.0,80000,2,499353674,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",6143,239,0,9553,9553,,,
v1_1,10.0,80000,2,499353674,79999,run_end,threat,"(6, 8)","threat:(6, 8)",9719,1,0,48000,48000,,,
v1_1,10.0,80000,2,499353674,79999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",9722,0,0,,9722,,,
v1_1,10.0,80000,2,499353674,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",9723,2,0,54355,54355,,,
v1_1,10.0,80000,2,499353674,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",19664,58,0,31372,31372,,,
v1_1,10.0,80000,2,499353674,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",19846,46,0,30764,30764,,,
v1_1,10.0,80000,2,499353674,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",19851,44,0,30765,30765,,,
v1_1,10.0,80000,3,118747043,392,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",392,0,0,,392,,,
v1_1,10.0,80000,3,118747043,2247,threat_flag_formation,threat,"(5, 9)","threat:(5, 9)",2247,0,0,,2247,,,
v1_1,10.0,80000,3,118747043,2451,threat_flag_formation,threat,"(6, 8)","threat:(6, 8)",2451,0,0,,2451,,,
v1_1,10.0,80000,3,118747043,4192,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",4192,0,0,,4192,,,
v1_1,10.0,80000,3,118747043,4192,threat_flag_transformation,threat,"(6, 8)","threat:(6, 8)",2451,0,1,,4192,4192,"knowledge_banking:(6, 8)",
v1_1,10.0,80000,3,118747043,4241,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",4241,0,0,,4241,,,"threat:(6, 8)"
v1_1,10.0,80000,3,118747043,4360,threat_flag_formation,threat,"(5, 8)","threat:(5, 8)",4360,0,0,,4360,,,
v1_1,10.0,80000,3,118747043,4677,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",4677,0,0,,4677,,,
v1_1,10.0,80000,3,118747043,4677,threat_flag_transformation,threat,"(5, 8)","threat:(5, 8)",4360,0,1,,4677,4677,"knowledge_banking:(5, 8)",
v1_1,10.0,80000,3,118747043,4762,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",4762,0,0,,4762,,,"threat:(5, 8)"
v1_1,10.0,80000,3,118747043,10386,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",10386,0,0,,10386,,,
v1_1,10.0,80000,3,118747043,10577,threat_flag_formation,threat,"(14, 14)","threat:(14, 14)",10577,0,0,,10577,,,
v1_1,10.0,80000,3,118747043,10840,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",10840,0,0,,10840,,,
v1_1,10.0,80000,3,118747043,10840,threat_flag_transformation,threat,"(14, 14)","threat:(14, 14)",10577,0,1,,10840,10840,"knowledge_banking:(14, 14)",
v1_1,10.0,80000,3,118747043,11543,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",11543,0,0,,11543,,,"threat:(14, 14)"
v1_1,10.0,80000,3,118747043,20871,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",20871,0,0,,20871,,,
v1_1,10.0,80000,3,118747043,20871,threat_flag_transformation,threat,"(5, 9)","threat:(5, 9)",2247,3,1,10577,20871,20871,"knowledge_banking:(5, 9)",
v1_1,10.0,80000,3,118747043,21285,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",21285,0,0,,21285,,,"threat:(5, 9)"
v1_1,10.0,80000,3,118747043,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",392,1216,0,54394,54394,,,
v1_1,10.0,80000,3,118747043,79999,run_end,threat,"(5, 9)","threat:(5, 9)",2247,3,1,10577,20871,20871,"knowledge_banking:(5, 9)",
v1_1,10.0,80000,3,118747043,79999,run_end,threat,"(6, 8)","threat:(6, 8)",2451,2,1,10577,10577,4192,"knowledge_banking:(6, 8)",
v1_1,10.0,80000,3,118747043,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",4192,1750,0,79976,79976,,,
v1_1,10.0,80000,3,118747043,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",4241,1790,0,79983,79983,,,"threat:(6, 8)"
v1_1,10.0,80000,3,118747043,79999,run_end,threat,"(5, 8)","threat:(5, 8)",4360,1,1,10577,10577,4677,"knowledge_banking:(5, 8)",
v1_1,10.0,80000,3,118747043,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",4677,299,0,47247,47247,,,
v1_1,10.0,80000,3,118747043,79999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",4762,1124,0,78212,78212,,,"threat:(5, 8)"
v1_1,10.0,80000,3,118747043,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",10386,1060,0,43036,43036,,,
v1_1,10.0,80000,3,118747043,79999,run_end,threat,"(14, 14)","threat:(14, 14)",10577,0,1,,10840,10840,"knowledge_banking:(14, 14)",
v1_1,10.0,80000,3,118747043,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",10840,193,0,17238,17238,,,
v1_1,10.0,80000,3,118747043,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",11543,465,0,43035,43035,,,"threat:(14, 14)"
v1_1,10.0,80000,3,118747043,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",20871,1,0,20873,20873,,,
v1_1,10.0,80000,3,118747043,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",21285,2784,0,79733,79733,,,"threat:(5, 9)"
v1_1,10.0,80000,4,1786285173,352,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",352,0,0,,352,,,
v1_1,10.0,80000,4,1786285173,412,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",412,0,0,,412,,,
v1_1,10.0,80000,4,1786285173,604,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",604,0,0,,604,,,
v1_1,10.0,80000,4,1786285173,605,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",605,0,0,,605,,,
v1_1,10.0,80000,4,1786285173,670,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",670,0,0,,670,,,
v1_1,10.0,80000,4,1786285173,3169,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",3169,0,0,,3169,,,
v1_1,10.0,80000,4,1786285173,3960,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",3960,0,0,,3960,,,
v1_1,10.0,80000,4,1786285173,15403,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",15403,0,0,,15403,,,
v1_1,10.0,80000,4,1786285173,18636,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",18636,0,0,,18636,,,
v1_1,10.0,80000,4,1786285173,18637,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",18637,0,0,,18637,,,
v1_1,10.0,80000,4,1786285173,18643,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",18643,0,0,,18643,,,
v1_1,10.0,80000,4,1786285173,18643,end_state_activation_formation,end_state_activation,,end_state_activation,18643,0,0,,18643,,,
v1_1,10.0,80000,4,1786285173,20112,end_state_banking_flag_formation,end_state_banking,"(14, 1)","end_state_banking:(14, 1)",20112,0,0,,20112,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",352,8,0,368,368,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",412,499,0,51398,51398,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",604,378,0,46488,46488,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",605,275,0,46485,46485,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",670,75,0,42234,42234,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",3169,864,0,79405,79405,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,mastery,"(16, 3)","mastery:(16, 3)",3960,542,0,73548,73548,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",15403,254,0,51357,51357,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",18636,22,0,51388,51388,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",18637,19,0,51389,51389,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",18643,0,0,,18643,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,end_state_activation,,end_state_activation,18643,61356,0,79999,79999,,,
v1_1,10.0,80000,4,1786285173,79999,run_end,end_state_banking,"(14, 1)","end_state_banking:(14, 1)",20112,513,0,74706,74706,,,
v1_1,10.0,80000,5,1405678542,496,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",496,0,0,,496,,,
v1_1,10.0,80000,5,1405678542,900,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",900,0,0,,900,,,
v1_1,10.0,80000,5,1405678542,1576,threat_flag_formation,threat,"(14, 13)","threat:(14, 13)",1576,0,0,,1576,,,
v1_1,10.0,80000,5,1405678542,2687,threat_flag_formation,threat,"(14, 14)","threat:(14, 14)",2687,0,0,,2687,,,
v1_1,10.0,80000,5,1405678542,37143,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",37143,0,0,,37143,,,
v1_1,10.0,80000,5,1405678542,37144,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",37144,0,0,,37144,,,
v1_1,10.0,80000,5,1405678542,37235,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",37235,0,0,,37235,,,
v1_1,10.0,80000,5,1405678542,37985,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",37985,0,0,,37985,,,
v1_1,10.0,80000,5,1405678542,38965,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",38965,0,0,,38965,,,
v1_1,10.0,80000,5,1405678542,38965,threat_flag_transformation,threat,"(14, 14)","threat:(14, 14)",2687,0,1,,38965,38965,"knowledge_banking:(14, 14)",
v1_1,10.0,80000,5,1405678542,39110,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",39110,0,0,,39110,,,
v1_1,10.0,80000,5,1405678542,39110,threat_flag_transformation,threat,"(14, 13)","threat:(14, 13)",1576,1,1,2687,39110,39110,"knowledge_banking:(14, 13)",
v1_1,10.0,80000,5,1405678542,39367,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",39367,0,0,,39367,,,"threat:(14, 14)"
v1_1,10.0,80000,5,1405678542,39368,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",39368,0,0,,39368,,,"threat:(14, 13)"
v1_1,10.0,80000,5,1405678542,39872,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",39872,0,0,,39872,,,
v1_1,10.0,80000,5,1405678542,39872,end_state_activation_formation,end_state_activation,,end_state_activation,39872,0,0,,39872,,,
v1_1,10.0,80000,5,1405678542,42533,end_state_banking_flag_formation,end_state_banking,"(11, 11)","end_state_banking:(11, 11)",42533,0,0,,42533,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",496,1272,0,79942,79942,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",900,1207,0,41602,41602,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,threat,"(14, 13)","threat:(14, 13)",1576,1,1,2687,39110,39110,"knowledge_banking:(14, 13)",
v1_1,10.0,80000,5,1405678542,79999,run_end,threat,"(14, 14)","threat:(14, 14)",2687,0,1,,38965,38965,"knowledge_banking:(14, 14)",
v1_1,10.0,80000,5,1405678542,79999,run_end,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",37143,27,0,67661,67661,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",37144,356,0,67662,67662,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",37235,381,0,67031,67031,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",37985,438,0,65559,65559,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",38965,147,0,73099,73099,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,mastery,"(16, 3)","mastery:(16, 3)",39110,588,0,68412,68412,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",39367,51,0,72759,72759,,,"threat:(14, 14)"
v1_1,10.0,80000,5,1405678542,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",39368,48,0,72760,72760,,,"threat:(14, 13)"
v1_1,10.0,80000,5,1405678542,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",39872,98,0,73118,73118,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,end_state_activation,,end_state_activation,39872,40127,0,79999,79999,,,
v1_1,10.0,80000,5,1405678542,79999,run_end,end_state_banking,"(11, 11)","end_state_banking:(11, 11)",42533,6,0,73001,73001,,,
v1_1,10.0,80000,6,925733024,406,mastery_flag_formation,mastery,"(4, 15)","mastery:(4, 15)",406,0,0,,406,,,
v1_1,10.0,80000,6,925733024,550,mastery_flag_formation,mastery,"(9, 10)","mastery:(9, 10)",550,0,0,,550,,,
v1_1,10.0,80000,6,925733024,741,knowledge_banking_flag_formation,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",741,0,0,,741,,,
v1_1,10.0,80000,6,925733024,860,mastery_flag_formation,mastery,"(15, 16)","mastery:(15, 16)",860,0,0,,860,,,
v1_1,10.0,80000,6,925733024,3340,threat_flag_formation,threat,"(14, 13)","threat:(14, 13)",3340,0,0,,3340,,,
v1_1,10.0,80000,6,925733024,4100,mastery_flag_formation,mastery,"(16, 3)","mastery:(16, 3)",4100,0,0,,4100,,,
v1_1,10.0,80000,6,925733024,13229,mastery_flag_formation,mastery,"(3, 3)","mastery:(3, 3)",13229,0,0,,13229,,,
v1_1,10.0,80000,6,925733024,13229,threat_flag_transformation,threat,"(14, 13)","threat:(14, 13)",3340,0,1,,13229,13229,"knowledge_banking:(14, 13)",
v1_1,10.0,80000,6,925733024,14044,knowledge_banking_flag_formation,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",14044,0,0,,14044,,,"threat:(14, 13)"
v1_1,10.0,80000,6,925733024,24411,mastery_flag_formation,mastery,"(11, 5)","mastery:(11, 5)",24411,0,0,,24411,,,
v1_1,10.0,80000,6,925733024,27381,knowledge_banking_flag_formation,knowledge_banking,"(6, 8)","knowledge_banking:(6, 8)",27381,0,0,,27381,,,
v1_1,10.0,80000,6,925733024,27382,knowledge_banking_flag_formation,knowledge_banking,"(5, 8)","knowledge_banking:(5, 8)",27382,0,0,,27382,,,
v1_1,10.0,80000,6,925733024,27387,knowledge_banking_flag_formation,knowledge_banking,"(5, 9)","knowledge_banking:(5, 9)",27387,0,0,,27387,,,
v1_1,10.0,80000,6,925733024,27387,end_state_activation_formation,end_state_activation,,end_state_activation,27387,0,0,,27387,,,
v1_1,10.0,80000,6,925733024,28375,end_state_banking_flag_formation,end_state_banking,"(2, 12)","end_state_banking:(2, 12)",28375,0,0,,28375,,,
v1_1,10.0,80000,6,925733024,79999,run_end,mastery,"(4, 15)","mastery:(4, 15)",406,2420,0,78710,78710,,,
v1_1,10.0,80000,6,925733024,79999,run_end,mastery,"(9, 10)","mastery:(9, 10)",550,482,0,78546,78546,,,
v1_1,10.0,80000,6,925733024,79999,run_end,knowledge_banking,"(14, 14)","knowledge_banking:(14, 14)",741,1696,0,73403,73403,,,
v1_1,10.0,80000,6,925733024,79999,run_end,mastery,"(15, 16)","mastery:(15, 16)",860,628,0,72812,72812,,,
v1_1,10.0,80000,6,925733024,79999,run_end,threat,"(14, 13)","threat:(14, 13)",3340,0,1,,13229,13229,"knowledge_banking:(14, 13)",
v1_1,10.0,80000,6,925733024,79999,run_end,mastery,"(16, 3)","mastery:(16, 3)",4100,326,0,26740,26740,,,
v1_1,10.0,80000,6,925733024,79999,run_end,mastery,"(3, 3)","mastery:(3, 3)",13229,352,0,48965,48965,,,
v1_1,10.0,80000,6,925733024,79999,run_end,knowledge_banking,"(14, 13)","knowledge_banking:(14, 13)",14044,797,0,73080,73080,,,"threat:(14, 13)"
v1_1,10.0,80000,6,925733024,79999,run_end,mastery,"(11, 5)","mastery:(11, 5)",24411,39,0,26751,26751,,,
