arch,hazard_cost,num_steps,run_idx,seed,green_colour_cell_coord,green_attractor_coord,green_hazard_coord,green_cell_registered,green_cell_first_perception_step,green_cell_first_perception_mode,green_attractor_mastered,green_attractor_mastery_step,green_attractor_colour,green_attractor_form,green_knowledge_banked,green_knowledge_banked_step,green_knowledge_colour,green_knowledge_form,green_crossref_complete,green_crossref_flag_id,yellow_colour_cell_coord,yellow_attractor_coord,yellow_hazard_coord,yellow_cell_registered,yellow_cell_first_perception_step,yellow_cell_first_perception_mode,yellow_attractor_mastered,yellow_attractor_mastery_step,yellow_attractor_colour,yellow_attractor_form,yellow_knowledge_banked,yellow_knowledge_banked_step,yellow_knowledge_colour,yellow_knowledge_form,yellow_crossref_complete,yellow_crossref_flag_id,family_traversal_narrative
v1_3,1.0,160000,8,1349394039,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,10583,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,4926,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|380:attractor_mastered:GREEN|1274:attractor_mastered:YELLOW|4926:knowledge_banked:YELLOW|10583:knowledge_banked:GREEN
v1_3,1.0,160000,9,968787408,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,4781,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,8252,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|352:attractor_mastered:GREEN|1612:attractor_mastered:YELLOW|4781:knowledge_banked:GREEN|8252:knowledge_banked:YELLOW
v1_3,2.0,160000,0,271697600,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,8077,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,False,,YELLOW,TRIANGLE_2D,False,,YELLOW,PYRAMID_3D,False,,84:colour_registered:YELLOW|215:colour_registered:GREEN|670:attractor_mastered:GREEN|8077:knowledge_banked:GREEN
v1_3,2.0,160000,1,1939235730,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1089,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,24022,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|896:attractor_mastered:GREEN|1089:knowledge_banked:GREEN|22278:attractor_mastered:YELLOW|24022:knowledge_banked:YELLOW
v1_3,2.0,160000,2,1558629099,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1299,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,20850,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|926:attractor_mastered:GREEN|1299:knowledge_banked:GREEN|18380:attractor_mastered:YELLOW|20850:knowledge_banked:YELLOW
v1_3,2.0,160000,3,1178022468,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,11531,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,13262,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|384:attractor_mastered:GREEN|10808:attractor_mastered:YELLOW|11531:knowledge_banked:GREEN|13262:knowledge_banked:YELLOW
v1_3,2.0,160000,4,698076950,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,14623,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,9468,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|496:attractor_mastered:GREEN|9020:attractor_mastered:YELLOW|9468:knowledge_banked:YELLOW|14623:knowledge_banked:GREEN
v1_3,2.0,160000,5,317470319,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1639,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,1816,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|424:attractor_mastered:GREEN|1238:attractor_mastered:YELLOW|1639:knowledge_banked:GREEN|1816:knowledge_banked:YELLOW
v1_3,2.0,160000,6,1985008449,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,92269,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,33946,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|10922:attractor_mastered:YELLOW|33946:knowledge_banked:YELLOW|91566:attractor_mastered:GREEN|92269:knowledge_banked:GREEN
v1_3,2.0,160000,7,1604401818,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,2201,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,11178,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|970:attractor_mastered:GREEN|2201:knowledge_banked:GREEN|9176:attractor_mastered:YELLOW|11178:knowledge_banked:YELLOW
v1_3,2.0,160000,8,1124456300,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,15573,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,77852,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|418:attractor_mastered:GREEN|15573:knowledge_banked:GREEN|53528:attractor_mastered:YELLOW|77852:knowledge_banked:YELLOW
v1_3,2.0,160000,9,743849669,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,13111,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,22002,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|864:attractor_mastered:GREEN|13111:knowledge_banked:GREEN|18438:attractor_mastered:YELLOW|22002:knowledge_banked:YELLOW
v1_3,5.0,160000,0,853186608,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,4419,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,7804,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|372:attractor_mastered:GREEN|3258:attractor_mastered:YELLOW|4419:knowledge_banked:GREEN|7804:knowledge_banked:YELLOW
v1_3,5.0,160000,1,472579977,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,3833,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5884,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|2420:attractor_mastered:GREEN|3833:knowledge_banked:GREEN|5280:attractor_mastered:YELLOW|5884:knowledge_banked:YELLOW
v1_3,5.0,160000,2,2140118107,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,10333,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,22134,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|480:attractor_mastered:GREEN|10333:knowledge_banked:GREEN|20772:attractor_mastered:YELLOW|22134:knowledge_banked:YELLOW
v1_3,5.0,160000,3,1759511476,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,825,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,32910,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|366:attractor_mastered:GREEN|825:knowledge_banked:GREEN|5716:attractor_mastered:YELLOW|32910:knowledge_banked:YELLOW
v1_3,5.0,160000,4,1378904845,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,False,,GREEN,SQUARE_2D,False,,GREEN,SPHERE_3D,False,,"(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,4268,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1102:attractor_mastered:YELLOW|4268:knowledge_banked:YELLOW
v1_3,5.0,160000,5,898959327,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1523,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,7330,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|402:attractor_mastered:GREEN|1523:knowledge_banked:GREEN|6778:attractor_mastered:YELLOW|7330:knowledge_banked:YELLOW
v1_3,5.0,160000,6,518352696,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1601,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5984,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|642:attractor_mastered:GREEN|1601:knowledge_banked:GREEN|5388:attractor_mastered:YELLOW|5984:knowledge_banked:YELLOW
v1_3,5.0,160000,7,38407178,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1015,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,77304,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|662:attractor_mastered:GREEN|1015:knowledge_banked:GREEN|77222:attractor_mastered:YELLOW|77304:knowledge_banked:YELLOW
v1_3,5.0,160000,8,1805284195,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1465,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,12228,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|352:attractor_mastered:GREEN|1465:knowledge_banked:GREEN|1840:attractor_mastered:YELLOW|12228:knowledge_banked:YELLOW
v1_3,5.0,160000,9,1325338677,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,3915,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,26890,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|388:attractor_mastered:GREEN|3915:knowledge_banked:GREEN|16114:attractor_mastered:YELLOW|26890:knowledge_banked:YELLOW
v1_3,10.0,160000,0,565380326,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,7597,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,25582,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1000:attractor_mastered:GREEN|6324:attractor_mastered:YELLOW|7597:knowledge_banked:GREEN|25582:knowledge_banked:YELLOW
v1_3,10.0,160000,1,184773695,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,9061,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,29912,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1858:attractor_mastered:GREEN|9061:knowledge_banked:GREEN|29356:attractor_mastered:YELLOW|29912:knowledge_banked:YELLOW
v1_3,10.0,160000,2,1852311825,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,10927,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,3672,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|362:attractor_mastered:GREEN|3078:attractor_mastered:YELLOW|3672:knowledge_banked:YELLOW|10927:knowledge_banked:GREEN
v1_3,10.0,160000,3,1471705194,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,20399,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,17670,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|374:attractor_mastered:GREEN|12040:attractor_mastered:YELLOW|17670:knowledge_banked:YELLOW|20399:knowledge_banked:GREEN
v1_3,10.0,160000,4,1091098563,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,30077,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,14602,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1434:attractor_mastered:YELLOW|14602:knowledge_banked:YELLOW|27024:attractor_mastered:GREEN|30077:knowledge_banked:GREEN
v1_3,10.0,160000,5,611153045,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,18885,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,False,,YELLOW,PYRAMID_3D,False,,84:colour_registered:YELLOW|215:colour_registered:GREEN|1358:attractor_mastered:GREEN|18885:knowledge_banked:GREEN|88838:attractor_mastered:YELLOW
v1_3,10.0,160000,6,230546414,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,32607,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,30006,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|354:attractor_mastered:GREEN|28228:attractor_mastered:YELLOW|30006:knowledge_banked:YELLOW|32607:knowledge_banked:GREEN
v1_3,10.0,160000,7,1898084544,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,4589,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5106,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1618:attractor_mastered:GREEN|2220:attractor_mastered:YELLOW|4589:knowledge_banked:GREEN|5106:knowledge_banked:YELLOW
v1_3,10.0,160000,8,1517477913,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,4669,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,17600,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|342:attractor_mastered:GREEN|4669:knowledge_banked:GREEN|13960:attractor_mastered:YELLOW|17600:knowledge_banked:YELLOW
v1_3,10.0,160000,9,1037532395,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,15929,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,2166,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1224:attractor_mastered:YELLOW|2166:knowledge_banked:YELLOW|9854:attractor_mastered:GREEN|15929:knowledge_banked:GREEN
v1_3,0.1,320000,0,202358875,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,33979,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,38968,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|32332:attractor_mastered:GREEN|33979:knowledge_banked:GREEN|38366:attractor_mastered:YELLOW|38968:knowledge_banked:YELLOW
v1_3,0.1,320000,1,1869897005,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,8873,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,41846,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|358:attractor_mastered:GREEN|8873:knowledge_banked:GREEN|39558:attractor_mastered:YELLOW|41846:knowledge_banked:YELLOW
v1_3,0.1,320000,2,1489290374,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,943,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,14378,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|400:attractor_mastered:GREEN|943:knowledge_banked:GREEN|10860:attractor_mastered:YELLOW|14378:knowledge_banked:YELLOW
v1_3,0.1,320000,3,1108683743,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,59413,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,19838,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|12854:attractor_mastered:YELLOW|19838:knowledge_banked:YELLOW|54084:attractor_mastered:GREEN|59413:knowledge_banked:GREEN
v1_3,0.1,320000,4,628738225,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,33185,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,3462,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1508:attractor_mastered:YELLOW|3462:knowledge_banked:YELLOW|3800:attractor_mastered:GREEN|33185:knowledge_banked:GREEN
v1_3,0.1,320000,5,248131594,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1651,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,16746,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1092:attractor_mastered:GREEN|1651:knowledge_banked:GREEN|15918:attractor_mastered:YELLOW|16746:knowledge_banked:YELLOW
v1_3,0.1,320000,6,1915669724,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,14429,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,17138,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|582:attractor_mastered:GREEN|12640:attractor_mastered:YELLOW|14429:knowledge_banked:GREEN|17138:knowledge_banked:YELLOW
v1_3,0.1,320000,7,1535063093,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,2029,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,8474,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|344:attractor_mastered:GREEN|2029:knowledge_banked:GREEN|7540:attractor_mastered:YELLOW|8474:knowledge_banked:YELLOW
v1_3,0.1,320000,8,1154456462,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,981,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5378,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|408:attractor_mastered:GREEN|981:knowledge_banked:GREEN|3878:attractor_mastered:YELLOW|5378:knowledge_banked:YELLOW
v1_3,0.1,320000,9,674510944,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,10777,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,23560,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|4648:attractor_mastered:YELLOW|6482:attractor_mastered:GREEN|10777:knowledge_banked:GREEN|23560:knowledge_banked:YELLOW
v1_3,0.5,320000,0,749409430,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,6787,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5692,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|378:attractor_mastered:GREEN|5522:attractor_mastered:YELLOW|5692:knowledge_banked:YELLOW|6787:knowledge_banked:GREEN
v1_3,0.5,320000,1,269463912,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,6805,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,36166,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|476:attractor_mastered:GREEN|6805:knowledge_banked:GREEN|9424:attractor_mastered:YELLOW|36166:knowledge_banked:YELLOW
v1_3,0.5,320000,2,2036340929,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,2385,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,7052,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|394:attractor_mastered:GREEN|2385:knowledge_banked:GREEN|6072:attractor_mastered:YELLOW|7052:knowledge_banked:YELLOW
v1_3,0.5,320000,3,1655734298,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,1885,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,6358,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|370:attractor_mastered:GREEN|1885:knowledge_banked:GREEN|2232:attractor_mastered:YELLOW|6358:knowledge_banked:YELLOW
v1_3,0.5,320000,4,1175788780,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,20011,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,5150,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|1424:attractor_mastered:GREEN|2540:attractor_mastered:YELLOW|5150:knowledge_banked:YELLOW|20011:knowledge_banked:GREEN
v1_3,0.5,320000,5,795182149,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,43237,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,4158,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|866:attractor_mastered:GREEN|1324:attractor_mastered:YELLOW|4158:knowledge_banked:YELLOW|43237:knowledge_banked:GREEN
v1_3,0.5,320000,6,315236631,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,20807,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,53096,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|394:attractor_mastered:GREEN|20807:knowledge_banked:GREEN|52318:attractor_mastered:YELLOW|53096:knowledge_banked:YELLOW
v1_3,0.5,320000,7,2082113648,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,19625,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,18550,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|360:attractor_mastered:GREEN|17956:attractor_mastered:YELLOW|18550:knowledge_banked:YELLOW|19625:knowledge_banked:GREEN
v1_3,0.5,320000,8,1602168130,"(7, 13)","(4, 15)","(14, 14)",True,215,adjacent,True,,GREEN,SQUARE_2D,True,18549,GREEN,SPHERE_3D,True,"(4, 15)","(13, 6)","(16, 3)","(5, 8)",True,84,adjacent,True,,YELLOW,TRIANGLE_2D,True,2114,YELLOW,PYRAMID_3D,True,"(16, 3)",84:colour_registered:YELLOW|215:colour_registered:GREEN|708:attractor_mastered:YELLOW|2114:knowledge_banked:YELLOW|13400:attractor_mastered:GREEN|18549:knowledge_banked:GREEN
