arch,hazard_cost,num_steps,run_idx,seed,phase_1_end,phase_2_end,frame_attempts_p1,frame_attempts_p2,frame_attempts_p3,hazard_entries_p1,hazard_entries_p2,hazard_entries_p3,total_cost,mastered_pairs,top_attractor,top_attractor_pref,phase_3_clean,full_run_clean,hazards_flagged,time_to_first_flag,time_to_second_flag,time_to_final_flag,first_entry_conversions,cost_on_sig_matched,actions_gated_p2,actions_gated_p3,attractors_mastered,time_to_first_mastery,time_to_final_mastery,first_banked,mastery_sequence,post_mastery_visits_total,p3_visits_to_mastered,p3_visits_to_unmastered,end_state_cell,activation_step,end_state_found_step,end_state_visits,end_state_banked,post_activation_window,discovery_time,hazards_transitioned,hazards_banked_as_knowledge,time_to_first_transition,time_to_final_transition,transition_order_sequence,knowledge_banked_sequence,hazard_thresholds,competency_unlock_steps,knowledge_banked_steps,knowledge_entries_per_cell,pre_transition_entries_per_cell,snapshot_count,prov_threat_count,prov_threat_mean_set_step,prov_threat_mean_confirming,prov_threat_mean_disconfirming,prov_mastery_count,prov_mastery_mean_set_step,prov_mastery_mean_confirming,prov_mastery_mean_disconfirming,prov_knowledge_banking_count,prov_knowledge_banking_mean_set_step,prov_knowledge_banking_mean_confirming,prov_knowledge_banking_mean_disconfirming,prov_end_state_activation_count,prov_end_state_activation_mean_set_step,prov_end_state_activation_mean_confirming,prov_end_state_activation_mean_disconfirming,prov_end_state_banking_count,prov_end_state_banking_mean_set_step,prov_end_state_banking_mean_confirming,prov_end_state_banking_mean_disconfirming,prov_crossref_complete,prov_crossref_pending,prov_formation_narrative,prov_total_records,schema_cell_types_count,schema_actions_count,schema_phases_count,schema_flag_types_count,schema_complete
v1_2,0.5,20000,0,1998205159,331,12000,0,0,0,0,4,0,2.0,96,"(3, 3)",0.0,True,False,1,11783,,11783,0,0.0,2551,64,3,850,11412,"(4, 15)","(4, 15)|(11, 5)|(9, 10)",529,69,0,"(16, 15)",,,0,False,,,3,2,850,11412,"(6, 8)|(14, 14)|(5, 8)","(6, 8)|(5, 8)","(5, 8):3|(5, 9):5|(6, 8):1|(14, 13):4|(14, 14):2","(5, 8):11412|(5, 9):None|(6, 8):850|(14, 13):None|(14, 14):11359","(5, 8):11430|(5, 9):None|(6, 8):11231|(14, 13):None|(14, 14):None","(5, 8):161|(5, 9):0|(6, 8):27|(14, 13):0|(14, 14):0","(5, 8):1|(5, 9):3|(6, 8):0|(14, 13):0|(14, 14):0",24,1,11783.0,1.0,0.0,3,7873.666666666667,176.33333333333334,0.0,2,11330.5,91.0,0.0,0,,,,0,,,,0,0,"850:mastery:(4, 15)|11231:knowledge_banking:(6, 8)|11359:mastery:(11, 5)|11412:mastery:(9, 10)|11430:knowledge_banking:(5, 8)|11783:threat:(5, 9)",6,6,4,3,4,True
v1_2,0.5,20000,1,1518259641,331,12000,0,0,0,0,2,0,1.0,102,"(3, 3)",0.0,True,True,0,,,,0,0.0,3578,3667,5,380,1836,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(11, 5)|(16, 3)",1159,116,0,"(7, 2)",,,0,False,,,5,5,380,1836,"(6, 8)|(14, 14)|(5, 8)|(14, 13)|(5, 9)","(6, 8)|(14, 13)|(14, 14)|(5, 9)|(5, 8)","(5, 8):3|(5, 9):5|(6, 8):1|(14, 13):4|(14, 14):2","(5, 8):1387|(5, 9):1836|(6, 8):380|(14, 13):1797|(14, 14):1182","(5, 8):15552|(5, 9):15551|(6, 8):1219|(14, 13):2546|(14, 14):2547","(5, 8):9|(5, 9):10|(6, 8):42|(14, 13):32|(14, 14):31","(5, 8):2|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",45,0,,,,5,1316.4,231.8,0.0,5,7483.0,21.8,0.0,0,,,,0,,,,0,0,"380:mastery:(4, 15)|1182:mastery:(9, 10)|1219:knowledge_banking:(6, 8)|1387:mastery:(3, 3)|1797:mastery:(11, 5)|1836:mastery:(16, 3)|2546:knowledge_banking:(14, 13)|2547:knowledge_banking:(14, 14)|15551:knowledge_banking:(5, 9)|15552:knowledge_banking:(5, 8)",10,6,4,3,4,True
v1_2,0.5,20000,2,1137653010,331,12000,0,0,0,0,0,0,0.0,92,"(3, 3)",0.0,True,True,0,,,,0,0.0,3723,2014,5,358,8494,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(11, 5)|(16, 3)",1850,657,0,"(4, 7)",,,0,False,,,5,2,358,8494,"(5, 8)|(5, 9)|(14, 13)|(6, 8)|(14, 14)","(14, 14)|(14, 13)","(5, 8):1|(5, 9):2|(6, 8):4|(14, 13):3|(14, 14):5","(5, 8):358|(5, 9):978|(6, 8):7953|(14, 13):7848|(14, 14):8494","(5, 8):None|(5, 9):None|(6, 8):None|(14, 13):8612|(14, 14):8611","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):59|(14, 14):58","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",36,0,,,,5,5126.2,370.0,0.0,2,8611.5,55.5,0.0,0,,,,0,,,,0,0,"358:mastery:(4, 15)|978:mastery:(15, 16)|7848:mastery:(9, 10)|7953:mastery:(11, 5)|8494:mastery:(16, 3)|8611:knowledge_banking:(14, 14)|8612:knowledge_banking:(14, 13)",7,6,4,3,4,True
v1_2,0.5,20000,3,657707492,331,12000,0,0,0,0,0,0,0.0,89,"(3, 3)",0.0,True,True,0,,,,0,0.0,2186,6916,6,396,8260,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(15, 16)|(3, 3)|(16, 3)",613,12,0,"(12, 10)",8647,,0,False,11353,,5,5,396,6323,"(14, 13)|(14, 14)|(5, 8)|(6, 8)|(5, 9)","(14, 14)|(14, 13)|(5, 8)|(6, 8)|(5, 9)","(5, 8):3|(5, 9):5|(6, 8):4|(14, 13):1|(14, 14):2","(5, 8):3773|(5, 9):6323|(6, 8):3944|(14, 13):396|(14, 14):1020","(5, 8):8640|(5, 9):8647|(6, 8):8641|(14, 13):1550|(14, 14):1549","(5, 8):29|(5, 9):13|(6, 8):27|(14, 13):58|(14, 14):57","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",51,0,,,,6,3952.6666666666665,102.16666666666667,0.0,5,5805.4,33.8,0.0,1,8647.0,11352.0,0.0,0,,,,0,0,"396:mastery:(4, 15)|1020:mastery:(9, 10)|1549:knowledge_banking:(14, 14)|1550:knowledge_banking:(14, 13)|3773:mastery:(11, 5)|3944:mastery:(15, 16)|6323:mastery:(3, 3)|8260:mastery:(16, 3)|8640:knowledge_banking:(5, 8)|8641:knowledge_banking:(6, 8)|8647:end_state_activation|8647:knowledge_banking:(5, 9)",12,6,4,3,4,True
v1_2,0.5,20000,4,277100861,331,12000,0,0,0,0,0,0,0.0,93,"(3, 3)",0.0,True,True,0,,,,0,0.0,1468,1232,6,624,11882,"(4, 15)","(4, 15)|(11, 5)|(9, 10)|(15, 16)|(3, 3)|(16, 3)",1694,495,0,"(2, 9)",,,0,False,,,5,4,624,10643,"(14, 13)|(5, 8)|(14, 14)|(5, 9)|(6, 8)","(14, 13)|(14, 14)|(5, 9)|(5, 8)","(5, 8):2|(5, 9):4|(6, 8):5|(14, 13):1|(14, 14):3","(5, 8):2401|(5, 9):3660|(6, 8):10643|(14, 13):624|(14, 14):3068","(5, 8):10262|(5, 9):10261|(6, 8):None|(14, 13):2938|(14, 14):3527","(5, 8):3|(5, 9):3|(6, 8):0|(14, 13):27|(14, 14):230","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",45,0,,,,6,5379.666666666667,282.3333333333333,0.0,4,6747.0,62.75,0.0,0,,,,0,,,,0,0,"624:mastery:(4, 15)|2401:mastery:(11, 5)|2938:knowledge_banking:(14, 13)|3068:mastery:(9, 10)|3527:knowledge_banking:(14, 14)|3660:mastery:(15, 16)|10261:knowledge_banking:(5, 9)|10262:knowledge_banking:(5, 8)|10643:mastery:(3, 3)|11882:mastery:(16, 3)",10,6,4,3,4,True
v1_2,0.5,20000,5,1944638991,331,12000,0,0,0,0,4,0,2.0,79,"(3, 3)",0.0,True,False,2,2120,7539,7539,1,1.0,3923,6656,4,374,7726,"(4, 15)","(4, 15)|(3, 3)|(9, 10)|(15, 16)",444,0,0,"(2, 18)",,,0,False,,,4,4,374,7726,"(6, 8)|(14, 13)|(5, 9)|(14, 14)","(6, 8)|(5, 9)|(14, 13)|(14, 14)","(5, 8):5|(5, 9):3|(6, 8):1|(14, 13):2|(14, 14):4","(5, 8):None|(5, 9):2094|(6, 8):374|(14, 13):1299|(14, 14):7726","(5, 8):None|(5, 9):2115|(6, 8):1247|(14, 13):7518|(14, 14):8259","(5, 8):0|(5, 9):310|(6, 8):71|(14, 13):65|(14, 14):273","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):1",39,2,4829.5,1.0,0.5,4,2873.25,111.0,0.0,4,4784.75,176.75,0.0,0,,,,0,,,,1,0,"374:mastery:(4, 15)|1247:knowledge_banking:(6, 8)|1299:mastery:(3, 3)|2094:mastery:(9, 10)|2115:knowledge_banking:(5, 9)|2120:threat:(5, 8)|7518:knowledge_banking:(14, 13)|7539:threat:(14, 14)|7726:mastery:(15, 16)|8259:knowledge_banking:(14, 14)",10,6,4,3,4,True
v1_2,0.5,20000,6,1564032360,331,12000,0,0,0,0,0,0,0.0,84,"(3, 3)",0.0,True,True,0,,,,0,0.0,3504,6582,6,342,16488,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(3, 3)|(11, 5)|(16, 3)",1080,184,0,"(8, 13)",16488,,0,False,3512,,5,5,342,3139,"(6, 8)|(5, 8)|(14, 14)|(5, 9)|(14, 13)","(6, 8)|(5, 8)|(5, 9)|(14, 14)|(14, 13)","(5, 8):2|(5, 9):4|(6, 8):1|(14, 13):5|(14, 14):3","(5, 8):396|(5, 9):3001|(6, 8):342|(14, 13):3139|(14, 14):1520","(5, 8):2596|(5, 9):3427|(6, 8):2595|(14, 13):5548|(14, 14):5547","(5, 8):6|(5, 9):30|(6, 8):6|(14, 13):309|(14, 14):303","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",51,0,,,,6,4147.666666666667,180.0,0.0,5,3942.6,127.8,0.0,1,16488.0,3511.0,0.0,0,,,,0,0,"342:mastery:(4, 15)|396:mastery:(9, 10)|1520:mastery:(15, 16)|2595:knowledge_banking:(6, 8)|2596:knowledge_banking:(5, 8)|3001:mastery:(3, 3)|3139:mastery:(11, 5)|3427:knowledge_banking:(5, 9)|5547:knowledge_banking:(14, 14)|5548:knowledge_banking:(14, 13)|16488:end_state_activation|16488:mastery:(16, 3)",12,6,4,3,4,True
v1_2,0.5,20000,7,1183425729,331,12000,0,0,0,0,4,0,2.0,82,"(3, 3)",0.0,True,False,1,2517,,2517,0,0.0,1069,0,6,1191,4430,"(11, 5)","(11, 5)|(9, 10)|(16, 3)|(3, 3)|(4, 15)|(15, 16)",1194,10,0,"(9, 12)",4430,6348,21,True,15570,1918,5,5,1191,4320,"(5, 9)|(14, 13)|(5, 8)|(6, 8)|(14, 14)","(5, 9)|(5, 8)|(6, 8)|(14, 13)|(14, 14)","(5, 8):3|(5, 9):1|(6, 8):4|(14, 13):2|(14, 14):5","(5, 8):2802|(5, 9):1191|(6, 8):3599|(14, 13):2144|(14, 14):4320","(5, 8):3512|(5, 9):2197|(6, 8):3943|(14, 13):4418|(14, 14):4419","(5, 8):1084|(5, 9):561|(6, 8):524|(14, 13):11|(14, 14):11","(5, 8):1|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):0",57,1,2517.0,0.0,1.0,6,3081.0,199.0,0.0,5,3697.8,435.2,0.0,1,4430.0,15569.0,0.0,1,6348.0,20.0,0.0,1,0,"1191:mastery:(11, 5)|2144:mastery:(9, 10)|2197:knowledge_banking:(5, 9)|2517:threat:(6, 8)|2802:mastery:(16, 3)|3512:knowledge_banking:(5, 8)|3599:mastery:(3, 3)|3943:knowledge_banking:(6, 8)|4320:mastery:(4, 15)|4418:knowledge_banking:(14, 13)|4419:knowledge_banking:(14, 14)|4430:end_state_activation|4430:mastery:(15, 16)|6348:end_state_banking:(9, 12)",14,6,4,3,4,True
v1_2,0.5,20000,8,703480211,331,12000,0,0,0,0,3,0,1.5,68,"(3, 3)",0.0,True,False,1,3686,,3686,0,0.0,1914,24,5,656,7991,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(15, 16)|(3, 3)",1410,7,0,"(18, 11)",,,0,False,,,5,1,656,7991,"(5, 8)|(14, 14)|(6, 8)|(5, 9)|(14, 13)","(14, 14)","(5, 8):1|(5, 9):4|(6, 8):3|(14, 13):5|(14, 14):2","(5, 8):656|(5, 9):3718|(6, 8):3561|(14, 13):7991|(14, 14):3238","(5, 8):None|(5, 9):None|(6, 8):None|(14, 13):None|(14, 14):3665","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):314","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):0",33,1,3686.0,0.0,1.0,5,3832.8,282.0,0.0,1,3665.0,311.0,0.0,0,,,,0,,,,0,1,"656:mastery:(4, 15)|3238:mastery:(9, 10)|3561:mastery:(11, 5)|3665:knowledge_banking:(14, 14)|3686:threat:(14, 13)|3718:mastery:(15, 16)|7991:mastery:(3, 3)",7,6,4,3,4,True
v1_2,0.5,20000,9,322873580,331,12000,0,0,0,0,6,0,3.0,97,"(3, 3)",0.0,True,False,2,796,7681,7681,0,0.0,2787,202,5,340,13560,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(16, 3)",977,106,0,"(12, 15)",,,0,False,,,5,5,340,13560,"(5, 9)|(14, 13)|(6, 8)|(5, 8)|(14, 14)","(5, 9)|(5, 8)|(6, 8)|(14, 13)|(14, 14)","(5, 8):4|(5, 9):1|(6, 8):3|(14, 13):2|(14, 14):5","(5, 8):2181|(5, 9):340|(6, 8):1101|(14, 13):914|(14, 14):13560","(5, 8):2466|(5, 9):447|(6, 8):2467|(14, 13):7290|(14, 14):16727","(5, 8):119|(5, 9):201|(6, 8):126|(14, 13):310|(14, 14):43","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):3",51,2,4238.5,1.0,1.0,5,3619.2,195.4,0.0,5,5879.4,156.8,0.0,0,,,,0,,,,2,0,"340:mastery:(4, 15)|447:knowledge_banking:(5, 9)|796:threat:(5, 8)|914:mastery:(9, 10)|1101:mastery:(11, 5)|2181:mastery:(3, 3)|2466:knowledge_banking:(5, 8)|2467:knowledge_banking:(6, 8)|7290:knowledge_banking:(14, 13)|7681:threat:(14, 14)|13560:mastery:(16, 3)|16727:knowledge_banking:(14, 14)",12,6,4,3,4,True
v1_2,1.0,20000,0,1646092181,331,12000,0,0,0,0,2,0,2.0,76,"(3, 3)",0.0,True,True,0,,,,0,0.0,2156,197,3,446,3829,"(4, 15)","(4, 15)|(9, 10)|(3, 3)",746,82,0,"(11, 2)",,,0,False,,,3,2,446,3829,"(14, 14)|(5, 8)|(5, 9)","(5, 8)|(5, 9)","(5, 8):2|(5, 9):3|(6, 8):5|(14, 13):4|(14, 14):1","(5, 8):3300|(5, 9):3829|(6, 8):None|(14, 13):None|(14, 14):446","(5, 8):3748|(5, 9):5187|(6, 8):None|(14, 13):None|(14, 14):None","(5, 8):5|(5, 9):26|(6, 8):0|(14, 13):0|(14, 14):0","(5, 8):0|(5, 9):2|(6, 8):0|(14, 13):0|(14, 14):0",24,0,,,,3,2525.0,248.66666666666666,0.0,2,4467.5,12.5,0.0,0,,,,0,,,,0,0,"446:mastery:(4, 15)|3300:mastery:(9, 10)|3748:knowledge_banking:(5, 8)|3829:mastery:(3, 3)|5187:knowledge_banking:(5, 9)",5,6,4,3,4,True
v1_2,1.0,20000,1,1265485550,331,12000,0,0,0,0,2,0,2.0,100,"(3, 3)",0.0,True,True,0,,,,0,0.0,6096,2970,6,610,5841,"(4, 15)","(4, 15)|(15, 16)|(16, 3)|(9, 10)|(11, 5)|(3, 3)",591,128,0,"(2, 4)",15775,16091,72,True,4225,316,5,5,610,5623,"(5, 8)|(6, 8)|(14, 13)|(14, 14)|(5, 9)","(14, 14)|(14, 13)|(5, 9)|(5, 8)|(6, 8)","(5, 8):1|(5, 9):5|(6, 8):2|(14, 13):3|(14, 14):4","(5, 8):610|(5, 9):5623|(6, 8):906|(14, 13):2516|(14, 14):2840","(5, 8):15774|(5, 9):15769|(6, 8):15775|(14, 13):13794|(14, 14):13791","(5, 8):53|(5, 9):26|(6, 8):975|(14, 13):51|(14, 14):52","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):2|(14, 14):0",54,0,,,,6,3056.0,98.5,0.0,5,14980.6,228.4,0.0,1,15775.0,4224.0,0.0,1,16091.0,71.0,0.0,0,0,"610:mastery:(4, 15)|906:mastery:(15, 16)|2516:mastery:(16, 3)|2840:mastery:(9, 10)|5623:mastery:(11, 5)|5841:mastery:(3, 3)|13791:knowledge_banking:(14, 14)|13794:knowledge_banking:(14, 13)|15769:knowledge_banking:(5, 9)|15774:knowledge_banking:(5, 8)|15775:end_state_activation|15775:knowledge_banking:(6, 8)|16091:end_state_banking:(2, 4)",13,6,4,3,4,True
v1_2,1.0,20000,2,884878919,331,12000,0,0,0,0,5,0,5.0,87,"(3, 3)",0.0,True,False,1,8992,,8992,0,0.0,5053,6387,3,1012,8902,"(4, 15)","(4, 15)|(9, 10)|(15, 16)",745,123,0,"(13, 3)",,,0,False,,,3,3,1012,8902,"(5, 9)|(5, 8)|(14, 14)","(5, 9)|(5, 8)|(14, 14)","(5, 8):2|(5, 9):1|(6, 8):5|(14, 13):4|(14, 14):3","(5, 8):2200|(5, 9):1012|(6, 8):None|(14, 13):None|(14, 14):8902","(5, 8):2406|(5, 9):2405|(6, 8):None|(14, 13):None|(14, 14):8981","(5, 8):39|(5, 9):41|(6, 8):0|(14, 13):0|(14, 14):276","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):2",27,1,8992.0,1.0,0.0,3,4038.0,248.33333333333334,0.0,3,4597.333333333333,115.66666666666667,0.0,0,,,,0,,,,0,0,"1012:mastery:(4, 15)|2200:mastery:(9, 10)|2405:knowledge_banking:(5, 9)|2406:knowledge_banking:(5, 8)|8902:mastery:(15, 16)|8981:knowledge_banking:(14, 14)|8992:threat:(14, 13)",7,6,4,3,4,True
v1_2,1.0,20000,3,404933401,331,12000,0,0,0,0,2,0,2.0,86,"(3, 3)",0.0,True,True,0,,,,0,0.0,3345,30,5,350,2239,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(3, 3)",2341,1115,0,"(13, 12)",,,0,False,,,5,3,350,2239,"(5, 9)|(14, 13)|(5, 8)|(6, 8)|(14, 14)","(5, 9)|(6, 8)|(5, 8)","(5, 8):3|(5, 9):1|(6, 8):4|(14, 13):2|(14, 14):5","(5, 8):1293|(5, 9):350|(6, 8):1486|(14, 13):1244|(14, 14):2239","(5, 8):7690|(5, 9):1149|(6, 8):7689|(14, 13):None|(14, 14):None","(5, 8):26|(5, 9):19|(6, 8):26|(14, 13):0|(14, 14):0","(5, 8):0|(5, 9):0|(6, 8):2|(14, 13):0|(14, 14):0",39,0,,,,5,1322.4,468.2,0.0,3,5509.333333333333,20.666666666666668,0.0,0,,,,0,,,,0,0,"350:mastery:(4, 15)|1149:knowledge_banking:(5, 9)|1244:mastery:(9, 10)|1293:mastery:(11, 5)|1486:mastery:(16, 3)|2239:mastery:(3, 3)|7689:knowledge_banking:(6, 8)|7690:knowledge_banking:(5, 8)",8,6,4,3,4,True
v1_2,1.0,20000,4,24326770,331,12000,0,0,0,0,5,0,5.0,100,"(3, 3)",0.0,True,False,2,913,3057,3057,1,1.0,2457,2812,5,410,10648,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(11, 5)|(16, 3)",607,96,0,"(17, 14)",,,0,False,,,5,5,410,10648,"(14, 13)|(6, 8)|(14, 14)|(5, 9)|(5, 8)","(14, 13)|(6, 8)|(5, 8)|(5, 9)|(14, 14)","(5, 8):5|(5, 9):4|(6, 8):2|(14, 13):1|(14, 14):3","(5, 8):10648|(5, 9):8997|(6, 8):3308|(14, 13):410|(14, 14):8936","(5, 8):11194|(5, 9):11195|(6, 8):8899|(14, 13):2638|(14, 14):12153","(5, 8):78|(5, 9):76|(6, 8):27|(14, 13):323|(14, 14):520","(5, 8):1|(5, 9):3|(6, 8):0|(14, 13):0|(14, 14):1",51,2,1985.0,0.5,1.0,5,6459.8,121.4,0.0,5,9215.8,201.8,0.0,0,,,,0,,,,2,0,"410:mastery:(4, 15)|913:threat:(5, 9)|2638:knowledge_banking:(14, 13)|3057:threat:(14, 14)|3308:mastery:(15, 16)|8899:knowledge_banking:(6, 8)|8936:mastery:(9, 10)|8997:mastery:(11, 5)|10648:mastery:(16, 3)|11194:knowledge_banking:(5, 8)|11195:knowledge_banking:(5, 9)|12153:knowledge_banking:(14, 14)",12,6,4,3,4,True
v1_2,1.0,20000,5,1691864900,331,12000,0,0,0,0,1,0,1.0,90,"(3, 3)",0.0,True,True,0,,,,0,0.0,2396,878,5,508,5186,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(15, 16)",268,0,0,"(1, 15)",,,0,False,,,5,5,508,5186,"(14, 13)|(5, 9)|(5, 8)|(6, 8)|(14, 14)","(14, 13)|(5, 8)|(5, 9)|(6, 8)|(14, 14)","(5, 8):3|(5, 9):2|(6, 8):4|(14, 13):1|(14, 14):5","(5, 8):2389|(5, 9):2006|(6, 8):2436|(14, 13):508|(14, 14):5186","(5, 8):4742|(5, 9):4743|(6, 8):4747|(14, 13):2116|(14, 14):5247","(5, 8):56|(5, 9):50|(6, 8):4|(14, 13):70|(14, 14):34","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):1",45,0,,,,5,2505.0,53.6,0.0,5,4319.0,39.8,0.0,0,,,,0,,,,0,0,"508:mastery:(4, 15)|2006:mastery:(9, 10)|2116:knowledge_banking:(14, 13)|2389:mastery:(11, 5)|2436:mastery:(16, 3)|4742:knowledge_banking:(5, 8)|4743:knowledge_banking:(5, 9)|4747:knowledge_banking:(6, 8)|5186:mastery:(15, 16)|5247:knowledge_banking:(14, 14)",10,6,4,3,4,True
v1_2,1.0,20000,6,1311258269,331,12000,0,0,0,0,3,0,3.0,100,"(3, 3)",0.0,True,False,1,2209,,2209,0,0.0,5075,2864,4,1078,18209,"(4, 15)","(4, 15)|(15, 16)|(16, 3)|(3, 3)",1572,13,0,"(12, 1)",,,0,False,,,4,4,1078,18209,"(14, 13)|(6, 8)|(5, 8)|(5, 9)","(14, 13)|(6, 8)|(5, 8)|(5, 9)","(5, 8):3|(5, 9):4|(6, 8):2|(14, 13):1|(14, 14):5","(5, 8):5846|(5, 9):18209|(6, 8):1616|(14, 13):1078|(14, 14):None","(5, 8):18346|(5, 9):18351|(6, 8):18345|(14, 13):1668|(14, 14):None","(5, 8):6|(5, 9):4|(6, 8):5|(14, 13):75|(14, 14):0","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):3",36,1,2209.0,1.0,0.0,4,6687.25,393.0,0.0,4,14177.5,19.5,0.0,0,,,,0,,,,0,0,"1078:mastery:(4, 15)|1616:mastery:(15, 16)|1668:knowledge_banking:(14, 13)|2209:threat:(14, 14)|5846:mastery:(16, 3)|18209:mastery:(3, 3)|18345:knowledge_banking:(6, 8)|18346:knowledge_banking:(5, 8)|18351:knowledge_banking:(5, 9)",9,6,4,3,4,True
v1_2,1.0,20000,7,831312751,331,12000,0,0,0,0,1,0,1.0,94,"(3, 3)",0.0,True,True,0,,,,0,0.0,2465,2797,5,628,3908,"(4, 15)","(4, 15)|(15, 16)|(16, 3)|(11, 5)|(9, 10)",1407,71,0,"(7, 18)",,,0,False,,,5,5,628,3908,"(14, 13)|(6, 8)|(14, 14)|(5, 9)|(5, 8)","(14, 13)|(5, 9)|(5, 8)|(6, 8)|(14, 14)","(5, 8):5|(5, 9):4|(6, 8):2|(14, 13):1|(14, 14):3","(5, 8):3908|(5, 9):1235|(6, 8):886|(14, 13):628|(14, 14):1170","(5, 8):4634|(5, 9):4633|(6, 8):4641|(14, 13):838|(14, 14):4761","(5, 8):40|(5, 9):6|(6, 8):40|(14, 13):115|(14, 14):91","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):1",45,0,,,,5,1565.4,281.4,0.0,5,3901.4,55.4,0.0,0,,,,0,,,,0,0,"628:mastery:(4, 15)|838:knowledge_banking:(14, 13)|886:mastery:(15, 16)|1170:mastery:(16, 3)|1235:mastery:(11, 5)|3908:mastery:(9, 10)|4633:knowledge_banking:(5, 9)|4634:knowledge_banking:(5, 8)|4641:knowledge_banking:(6, 8)|4761:knowledge_banking:(14, 14)",10,6,4,3,4,True
v1_2,1.0,20000,8,450706120,331,12000,0,0,0,0,3,0,3.0,84,"(3, 3)",0.0,True,False,0,,,,0,0.0,3608,974,5,418,7434,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(16, 3)",2069,1257,0,"(13, 18)",,,0,False,,,5,3,418,7434,"(6, 8)|(5, 9)|(14, 14)|(14, 13)|(5, 8)","(6, 8)|(5, 9)|(5, 8)","(5, 8):5|(5, 9):2|(6, 8):1|(14, 13):4|(14, 14):3","(5, 8):7434|(5, 9):4998|(6, 8):418|(14, 13):5281|(14, 14):5111","(5, 8):8974|(5, 9):7177|(6, 8):4975|(14, 13):None|(14, 14):None","(5, 8):46|(5, 9):25|(6, 8):14|(14, 13):0|(14, 14):0","(5, 8):2|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):0",39,0,,,,5,4648.4,413.8,0.0,3,7042.0,25.333333333333332,0.0,0,,,,0,,,,0,0,"418:mastery:(4, 15)|4975:knowledge_banking:(6, 8)|4998:mastery:(9, 10)|5111:mastery:(11, 5)|5281:mastery:(3, 3)|7177:knowledge_banking:(5, 9)|7434:mastery:(16, 3)|8974:knowledge_banking:(5, 8)",8,6,4,3,4,True
v1_2,1.0,20000,9,70099489,331,12000,0,0,0,0,4,0,4.0,68,"(3, 3)",0.0,True,False,1,5987,,5987,0,0.0,3670,1921,2,406,707,"(4, 15)","(4, 15)|(3, 3)",1092,14,0,"(18, 16)",,,0,False,,,2,2,406,707,"(5, 8)|(5, 9)","(5, 8)|(5, 9)","(5, 8):1|(5, 9):2|(6, 8):5|(14, 13):3|(14, 14):4","(5, 8):406|(5, 9):707|(6, 8):None|(14, 13):None|(14, 14):None","(5, 8):580|(5, 9):1139|(6, 8):None|(14, 13):None|(14, 14):None","(5, 8):159|(5, 9):254|(6, 8):0|(14, 13):0|(14, 14):0","(5, 8):0|(5, 9):1|(6, 8):3|(14, 13):0|(14, 14):0",18,1,5987.0,1.0,0.0,2,556.5,546.0,0.0,2,859.5,203.5,0.0,0,,,,0,,,,0,0,"406:mastery:(4, 15)|580:knowledge_banking:(5, 8)|707:mastery:(3, 3)|1139:knowledge_banking:(5, 9)|5987:threat:(6, 8)",5,6,4,3,4,True
